dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2017-06-12 17:00:00+02:00,Seville,310.55,310.15,311.15,1009.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-12 18:00:00+02:00,Seville,311.15,311.15,311.15,1009.0,15.0,4.0,160.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-12 19:00:00+02:00,Seville,310.76,310.15,311.15,1008.0,17.0,4.0,210.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-12 20:00:00+02:00,Seville,310.15,310.15,310.15,1008.0,18.0,4.0,220.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-12 21:00:00+02:00,Seville,308.15,308.15,308.15,1008.0,23.0,5.0,230.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-12 22:00:00+02:00,Seville,306.36,305.15,307.15,1009.0,25.0,5.0,240.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-12 23:00:00+02:00,Seville,303.15,303.15,303.15,1009.0,30.0,4.0,230.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01n
2017-06-13 00:00:00+02:00,Seville,302.15,302.15,302.15,1010.0,30.0,2.0,230.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01n
2017-06-13 01:00:00+02:00,Seville,300.36,299.15,301.15,1010.0,44.0,2.0,80.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01n
2017-06-13 02:00:00+02:00,Seville,298.76,298.15,299.15,1010.0,44.0,1.0,20.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01n
2017-06-13 03:00:00+02:00,Seville,298.76,298.15,299.15,1010.0,44.0,1.0,30.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01n
2017-06-13 04:00:00+02:00,Seville,296.33,295.15,298.15,1010.0,41.0,1.0,320.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01n
2017-06-13 05:00:00+02:00,Seville,294.94,294.15,296.15,1010.0,49.0,2.0,30.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01n
2017-06-13 06:00:00+02:00,Seville,293.54,293.15,294.15,1010.0,60.0,1.0,30.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01n
2017-06-13 07:00:00+02:00,Seville,291.94,291.15,293.15,1010.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01n
2017-06-13 08:00:00+02:00,Seville,292.33,291.15,294.15,1010.0,60.0,1.0,320.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-13 09:00:00+02:00,Seville,293.73,292.15,296.15,1011.0,53.0,3.0,300.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-13 10:00:00+02:00,Seville,296.94,296.15,298.15,1011.0,50.0,4.0,300.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-13 11:00:00+02:00,Seville,298.54,298.15,299.15,1012.0,50.0,3.0,290.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-13 12:00:00+02:00,Seville,300.54,300.15,301.15,1011.0,42.0,3.0,290.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-13 13:00:00+02:00,Seville,301.54,301.15,302.15,1012.0,39.0,3.0,290.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-13 14:00:00+02:00,Seville,303.15,303.15,303.15,1012.0,37.0,2.0,260.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2017-06-13 15:00:00+02:00,Seville,304.54,304.15,305.15,1011.0,31.0,3.0,240.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
