dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2018-08-16 19:00:00+02:00,Bilbao,296.7,296.15,297.15,1018,83,2,360,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2018-08-16 20:00:00+02:00,Bilbao,294.6,294.15,295.15,1018,94,2,310,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2018-08-16 21:00:00+02:00,Bilbao,294.04,293.15,295.15,1019,88,3,330,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2018-08-16 22:00:00+02:00,Bilbao,293.04,292.15,294.15,1019,88,2,320,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2018-08-16 23:00:00+02:00,Bilbao,292.49,291.15,294.15,1020,83,2,310,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2018-08-17 00:00:00+02:00,Bilbao,291.49,290.15,293.15,1020,88,1,334,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2018-08-17 01:00:00+02:00,Bilbao,291.49,290.15,293.15,1020,88,1,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2018-08-17 02:00:00+02:00,Bilbao,290.49,289.15,292.15,1020,100,1,130,0.3,0.0,0.0,92,500,rain,light rain,10n
2018-08-17 03:00:00+02:00,Bilbao,289.94,288.15,292.15,1020,93,1,0,0.3,0.0,0.0,92,500,rain,light rain,10n
2018-08-17 04:00:00+02:00,Bilbao,289.94,288.15,292.15,1020,93,1,0,0.3,0.0,0.0,92,500,rain,light rain,10n
2018-08-17 05:00:00+02:00,Bilbao,289.94,288.15,292.15,1020,93,1,100,0.3,0.0,0.0,92,500,rain,light rain,10n
2018-08-17 06:00:00+02:00,Bilbao,288.27,285.15,292.15,1020,93,2,330,0.0,0.0,0.0,75,310,drizzle,light intensity drizzle rain,09n
2018-08-17 07:00:00+02:00,Bilbao,288.27,285.15,292.15,1020,93,2,300,0.0,0.0,0.0,75,310,drizzle,light intensity drizzle rain,09n
2018-08-17 08:00:00+02:00,Bilbao,288.82,286.15,292.15,1021,93,2,70,0.9,0.0,0.0,75,501,rain,moderate rain,10d
2018-08-17 09:00:00+02:00,Bilbao,289.49,288.15,291.15,1021,100,1,325,0.0,0.0,0.0,75,701,mist,mist,50d
2018-08-17 10:00:00+02:00,Bilbao,290.49,289.15,292.15,1022,93,2,250,0.3,0.0,0.0,75,500,rain,light rain,10d
2018-08-17 10:00:00+02:00,Bilbao,290.49,289.15,292.15,1022,93,2,250,0.3,0.0,0.0,75,701,mist,mist,50d
2018-08-17 11:00:00+02:00,Bilbao,290.59,290.15,291.15,1023,100,2,360,0.9,0.0,0.0,75,501,rain,moderate rain,10d
2018-08-17 11:00:00+02:00,Bilbao,290.59,290.15,291.15,1023,100,2,360,0.9,0.0,0.0,75,701,mist,mist,50d
2018-08-17 12:00:00+02:00,Bilbao,291.6,291.15,292.15,1024,93,2,300,0.3,0.0,0.0,75,500,rain,light rain,10d
2018-08-17 12:00:00+02:00,Bilbao,291.6,291.15,292.15,1024,93,2,300,0.3,0.0,0.0,75,701,mist,mist,50d
2018-08-17 13:00:00+02:00,Bilbao,291.6,291.15,292.15,1024,93,3,300,0.3,0.0,0.0,75,500,rain,light rain,10d
2018-08-17 13:00:00+02:00,Bilbao,291.6,291.15,292.15,1024,93,3,300,0.3,0.0,0.0,75,701,mist,mist,50d
2018-08-17 14:00:00+02:00,Bilbao,292.15,292.15,292.15,1024,88,5,10,0.3,0.0,0.0,75,500,rain,light rain,10d
2018-08-17 15:00:00+02:00,Bilbao,292.04,291.15,293.15,1024,77,2,30,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2018-08-17 16:00:00+02:00,Bilbao,292.04,291.15,293.15,1024,77,1,340,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2018-08-17 17:00:00+02:00,Bilbao,292.93,291.15,295.15,1024,64,0,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2018-08-17 18:00:00+02:00,Bilbao,292.93,291.15,295.15,1024,64,3,10,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2018-08-17 19:00:00+02:00,Bilbao,292.38,290.15,295.15,1024,60,4,10,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2018-08-17 20:00:00+02:00,Bilbao,291.38,289.15,294.15,1024,60,2,0,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-17 21:00:00+02:00,Bilbao,290.94,289.15,293.15,1024,72,2,10,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-17 22:00:00+02:00,Bilbao,289.49,288.15,291.15,1025,77,2,20,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2018-08-17 23:00:00+02:00,Bilbao,288.49,287.15,290.15,1025,82,0,0,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2018-08-18 00:00:00+02:00,Bilbao,287.94,286.15,290.15,1025,88,1,3,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2018-08-18 01:00:00+02:00,Bilbao,286.94,285.15,289.15,1025,93,2,100,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2018-08-18 02:00:00+02:00,Bilbao,287.04,286.15,288.15,1025,93,1,130,0.0,0.0,0.0,92,804,clouds,overcast clouds,04n
2018-08-18 03:00:00+02:00,Bilbao,285.49,284.15,287.15,1025,93,1,110,0.0,0.0,0.0,92,804,clouds,overcast clouds,04n
2018-08-18 04:00:00+02:00,Bilbao,284.94,283.15,287.15,1025,93,2,110,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-08-18 05:00:00+02:00,Bilbao,284.38,282.15,287.15,1025,93,2,110,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-08-18 06:00:00+02:00,Bilbao,283.94,282.15,286.15,1024,100,2,100,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-08-18 07:00:00+02:00,Bilbao,284.49,283.15,286.15,1024,100,2,110,0.0,0.0,0.0,90,741,fog,fog,50n
2018-08-18 08:00:00+02:00,Bilbao,283.93,282.15,286.15,1024,100,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-08-18 09:00:00+02:00,Bilbao,284.49,283.15,286.15,1025,100,1,100,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-18 10:00:00+02:00,Bilbao,287.04,286.15,288.15,1025,93,1,100,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-18 11:00:00+02:00,Bilbao,289.6,289.15,290.15,1025,88,1,0,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-18 12:00:00+02:00,Bilbao,291.93,290.15,294.15,1025,68,0,80,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-18 13:00:00+02:00,Bilbao,292.94,291.15,295.15,1025,64,1,360,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-18 14:00:00+02:00,Bilbao,293.93,292.15,296.15,1024,64,2,0,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-18 15:00:00+02:00,Bilbao,294.49,293.15,296.15,1024,64,3,30,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-18 16:00:00+02:00,Bilbao,295.04,294.15,296.15,1023,60,4,20,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2018-08-18 17:00:00+02:00,Bilbao,295.38,293.15,298.15,1023,50,4,40,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-18 18:00:00+02:00,Bilbao,295.49,294.15,297.15,1023,57,4,30,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-18 19:00:00+02:00,Bilbao,295.49,294.15,297.15,1023,57,4,10,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-08-18 20:00:00+02:00,Bilbao,294.49,293.15,296.15,1023,60,3,20,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-08-18 21:00:00+02:00,Bilbao,293.49,292.15,295.15,1023,68,2,30,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-08-18 22:00:00+02:00,Bilbao,291.49,290.15,293.15,1023,77,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-08-18 23:00:00+02:00,Bilbao,290.49,289.15,292.15,1024,82,1,0,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2018-08-19 00:00:00+02:00,Bilbao,288.38,286.15,291.15,1024,88,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-08-19 01:00:00+02:00,Bilbao,287.94,286.15,290.15,1024,93,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-08-19 02:00:00+02:00,Bilbao,286.38,284.15,289.15,1024,93,1,110,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-08-19 03:00:00+02:00,Bilbao,285.94,284.15,288.15,1024,100,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-08-19 04:00:00+02:00,Bilbao,285.94,284.15,288.15,1024,100,2,100,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-08-19 05:00:00+02:00,Bilbao,285.49,284.15,287.15,1024,100,1,130,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-08-19 06:00:00+02:00,Bilbao,285.38,283.15,288.15,1024,93,2,100,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-08-19 07:00:00+02:00,Bilbao,284.83,282.15,288.15,1024,93,1,110,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-08-19 08:00:00+02:00,Bilbao,283.95,281.15,288.15,1024,93,1,100,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-08-19 09:00:00+02:00,Bilbao,285.83,283.15,289.15,1024,93,1,110,0.0,0.0,0.0,20,801,clouds,few clouds,02d
