dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2015-06-18 02:00:00+02:00,Madrid,289.81,288.85,291.15,1023.0,55.0,4.0,40.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01n
2015-06-18 03:00:00+02:00,Madrid,289.19,288.65,290.15,1023.0,59.0,4.0,40.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01n
2015-06-18 04:00:00+02:00,Madrid,288.8,288.15,289.15,1023.0,59.0,2.0,360.0,0.0,0.0,0.0,40.0,802.0,clouds,scattered clouds,03n
2015-06-18 05:00:00+02:00,Madrid,288.08,287.85,288.15,1023.0,62.0,3.0,340.0,0.0,0.0,0.0,40.0,802.0,clouds,scattered clouds,03n
2015-06-18 06:00:00+02:00,Madrid,287.68,287.04,288.15,1023.0,62.0,2.0,360.0,0.0,0.0,0.0,20.0,801.0,clouds,few clouds,02n
2015-06-18 07:00:00+02:00,Madrid,287.17,287.04,287.35,1023.0,67.0,3.0,20.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2015-06-18 08:00:00+02:00,Madrid,289.2,287.15,293.55,1023.0,62.0,1.0,10.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2015-06-18 09:00:00+02:00,Madrid,290.97,288.15,297.15,1023.0,59.0,2.0,20.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2015-06-18 10:00:00+02:00,Madrid,293.61,290.15,300.55,1023.0,52.0,3.0,10.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2015-06-18 11:00:00+02:00,Madrid,295.92,292.15,303.45,1023.0,46.0,3.0,30.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2015-06-18 12:00:00+02:00,Madrid,297.81,295.15,304.05,1023.0,38.0,2.0,40.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2015-06-18 13:00:00+02:00,Madrid,297.68,297.04,299.65,1023.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2015-06-18 14:00:00+02:00,Madrid,297.82,297.04,299.65,1021.0,31.0,2.0,76.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2015-06-18 15:00:00+02:00,Madrid,300.868,300.868,300.868,960.0,36.0,2.0,76.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2015-06-18 16:00:00+02:00,Madrid,303.074,303.074,303.074,958.0,30.0,2.0,70.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2015-06-18 17:00:00+02:00,Madrid,303.074,303.074,303.074,958.0,30.0,2.0,70.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
2015-06-18 18:00:00+02:00,Madrid,302.708,302.708,302.708,959.0,31.0,1.0,32.0,0.0,0.0,0.0,0.0,800.0,clear,sky is clear,01d
