time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2015-10-20 03:00:00+02:00,553.0,526.0,0.0,3537.0,4698.0,369.0,0.0,0.0,0.0,,1816.0,538.0,352.0,0.0,4967.0,88.0,70.0,12.0,268.0,0.0,6724.0,2.0,,6584.0,21923.0,21893.0,39.29,48.36
2015-10-20 04:00:00+02:00,555.0,518.0,0.0,3485.0,4245.0,365.0,0.0,0.0,0.0,,2112.0,535.0,301.0,0.0,4967.0,87.0,70.0,12.0,261.0,0.0,7414.0,2.0,,7259.0,21794.0,21807.0,37.64,46.61
2015-10-20 05:00:00+02:00,557.0,538.0,0.0,3665.0,4251.0,383.0,0.0,0.0,0.0,,2311.0,533.0,447.0,0.0,4964.0,88.0,69.0,12.0,264.0,0.0,8535.0,4.0,,8108.0,22210.0,22222.0,39.96,48.83
2015-10-20 06:00:00+02:00,560.0,546.0,0.0,3829.0,4345.0,385.0,0.0,0.0,0.0,,1674.0,537.0,695.0,0.0,4963.0,88.0,70.0,12.0,265.0,0.0,9238.0,5.0,,9208.0,24272.0,24302.0,42.95,52.36
2015-10-20 07:00:00+02:00,547.0,596.0,0.0,4309.0,4734.0,404.0,0.0,0.0,0.0,,813.0,557.0,928.0,0.0,4962.0,88.0,69.0,17.0,267.0,0.0,10244.0,7.0,,9786.0,28037.0,27957.0,49.21,56.8
2015-10-20 08:00:00+02:00,569.0,673.0,0.0,4691.0,5086.0,408.0,0.0,0.0,0.0,,465.0,589.0,1434.0,0.0,4961.0,88.0,69.0,19.0,255.0,0.0,10891.0,78.0,,10817.0,30052.0,30312.0,49.61,59.33
2015-10-20 09:00:00+02:00,575.0,641.0,0.0,4648.0,5290.0,425.0,0.0,0.0,0.0,,307.0,628.0,1734.0,0.0,4963.0,87.0,65.0,166.0,256.0,0.0,10846.0,413.0,,10943.0,30638.0,30783.0,52.6,62.07
2015-10-20 10:00:00+02:00,573.0,678.0,0.0,4730.0,5596.0,425.0,0.0,0.0,0.0,,290.0,617.0,1692.0,0.0,4963.0,86.0,67.0,550.0,258.0,0.0,10770.0,898.0,,10807.0,31407.0,31445.0,54.1,64.17
2015-10-20 11:00:00+02:00,562.0,764.0,0.0,4811.0,5847.0,433.0,0.0,0.0,0.0,,4.0,605.0,1487.0,0.0,4963.0,87.0,72.0,958.0,257.0,0.0,10738.0,1579.0,,10743.0,31669.0,31630.0,54.91,65.54
2015-10-20 12:00:00+02:00,528.0,800.0,0.0,4729.0,5974.0,405.0,0.0,0.0,0.0,,0.0,626.0,1265.0,0.0,4964.0,89.0,72.0,1349.0,268.0,0.0,10625.0,1917.0,,10720.0,32067.0,31709.0,54.05,64.85
2015-10-20 13:00:00+02:00,510.0,741.0,0.0,4438.0,5891.0,214.0,0.0,0.0,0.0,,70.0,610.0,917.0,0.0,4964.0,88.0,71.0,1562.0,274.0,0.0,10711.0,1999.0,,10570.0,31977.0,31580.0,52.01,63.19
2015-10-20 14:00:00+02:00,511.0,618.0,0.0,4246.0,5353.0,203.0,0.0,0.0,0.0,,79.0,619.0,905.0,0.0,4967.0,86.0,74.0,1725.0,269.0,0.0,10815.0,1998.0,,10786.0,30757.0,30457.0,49.21,60.52
