time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2017-08-16 09:00:00+02:00,374.0,638.0,0.0,8695.0,2831.0,342.0,0.0,0.0,0.0,,0.0,582.0,2017.0,0.0,6871.0,56.0,82.0,1389.0,312.0,0.0,667.0,1659.0,,759.0,31019.0,29905.0,50.98,57.14
2017-08-16 10:00:00+02:00,373.0,625.0,0.0,8248.0,2810.0,343.0,0.0,0.0,0.0,,0.0,605.0,2451.0,0.0,6867.0,57.0,82.0,3281.0,309.0,0.0,496.0,3300.0,,479.0,32341.0,31313.0,50.9,57.9
2017-08-16 11:00:00+02:00,369.0,610.0,0.0,8273.0,2812.0,341.0,0.0,0.0,0.0,,0.0,634.0,2178.0,0.0,6862.0,64.0,81.0,4432.0,309.0,0.0,466.0,4338.0,,428.0,33563.0,32313.0,50.89,58.58
2017-08-16 12:00:00+02:00,369.0,639.0,0.0,8655.0,2821.0,345.0,0.0,0.0,0.0,,0.0,655.0,2190.0,0.0,6856.0,64.0,81.0,4912.0,308.0,0.0,585.0,4822.0,,524.0,34600.0,33318.0,51.39,58.35
2017-08-16 13:00:00+02:00,370.0,626.0,0.0,8905.0,2787.0,349.0,0.0,0.0,0.0,,0.0,666.0,2254.0,0.0,6847.0,64.0,83.0,5127.0,310.0,0.0,740.0,5215.0,,707.0,35277.0,34009.0,52.0,59.1
2017-08-16 14:00:00+02:00,367.0,630.0,0.0,8606.0,2819.0,348.0,0.0,0.0,0.0,,0.0,652.0,2105.0,0.0,6840.0,65.0,86.0,5167.0,318.0,0.0,987.0,5189.0,,943.0,34920.0,33816.0,51.69,59.06
2017-08-16 15:00:00+02:00,371.0,641.0,0.0,8248.0,2798.0,337.0,0.0,0.0,0.0,,0.0,619.0,1508.0,0.0,6835.0,65.0,86.0,5058.0,321.0,0.0,1397.0,5059.0,,1322.0,34211.0,32971.0,51.38,58.07
2017-08-16 16:00:00+02:00,369.0,627.0,0.0,8362.0,2816.0,341.0,0.0,0.0,0.0,,0.0,599.0,1147.0,0.0,6834.0,64.0,82.0,4842.0,321.0,0.0,1785.0,4802.0,,1879.0,33933.0,32769.0,50.89,57.19
2017-08-16 17:00:00+02:00,374.0,632.0,0.0,8384.0,2815.0,339.0,0.0,0.0,0.0,,0.0,576.0,1045.0,0.0,6828.0,63.0,85.0,4439.0,321.0,0.0,2368.0,4387.0,,2231.0,33930.0,32663.0,50.63,56.85
2017-08-16 18:00:00+02:00,367.0,628.0,0.0,8194.0,2837.0,340.0,0.0,0.0,0.0,,0.0,560.0,811.0,0.0,6818.0,63.0,87.0,3894.0,329.0,0.0,2839.0,3752.0,,2846.0,33559.0,32442.0,49.63,55.94
2017-08-16 19:00:00+02:00,367.0,589.0,0.0,7862.0,2922.0,340.0,0.0,0.0,0.0,,0.0,565.0,908.0,0.0,6821.0,64.0,91.0,2977.0,327.0,0.0,3456.0,2738.0,,3342.0,32962.0,31976.0,47.02,53.67
2017-08-16 20:00:00+02:00,363.0,570.0,0.0,8111.0,3010.0,343.0,0.0,0.0,0.0,,0.0,561.0,1476.0,0.0,6831.0,64.0,89.0,1540.0,310.0,0.0,3653.0,1502.0,,3744.0,32615.0,31768.0,49.3,55.85
2017-08-16 21:00:00+02:00,367.0,563.0,0.0,8341.0,2818.0,349.0,0.0,0.0,0.0,,0.0,563.0,3026.0,0.0,6839.0,64.0,89.0,773.0,314.0,0.0,3825.0,764.0,,3746.0,33585.0,32865.0,50.98,57.83
2017-08-16 22:00:00+02:00,366.0,558.0,0.0,8110.0,2840.0,355.0,0.0,0.0,0.0,,0.0,545.0,2569.0,0.0,6849.0,56.0,88.0,631.0,323.0,0.0,3739.0,633.0,,3841.0,32002.0,31925.0,49.31,56.19
2017-08-16 23:00:00+02:00,359.0,564.0,0.0,7807.0,2776.0,353.0,0.0,0.0,0.0,,0.0,537.0,1529.0,0.0,6853.0,55.0,91.0,626.0,330.0,0.0,3575.0,587.0,,3563.0,29575.0,29693.0,49.0,55.71
2017-08-17 00:00:00+02:00,365.0,563.0,0.0,5932.0,2693.0,343.0,0.0,0.0,0.0,,0.0,538.0,1177.0,0.0,6855.0,55.0,87.0,605.0,331.0,0.0,3367.0,556.0,,3367.0,27528.0,27865.0,49.98,55.18
2017-08-17 01:00:00+02:00,371.0,545.0,0.0,5555.0,2662.0,342.0,0.0,0.0,0.0,,0.0,555.0,670.0,0.0,6852.0,54.0,85.0,542.0,330.0,0.0,3171.0,505.0,,3148.0,25919.0,25992.0,44.07,49.48
2017-08-17 02:00:00+02:00,358.0,560.0,0.0,5442.0,2643.0,340.0,0.0,0.0,0.0,,0.0,489.0,356.0,0.0,6852.0,54.0,87.0,481.0,330.0,0.0,2939.0,467.0,,2932.0,24840.0,24778.0,39.64,45.24
2017-08-17 03:00:00+02:00,356.0,563.0,0.0,5322.0,2530.0,338.0,0.0,0.0,0.0,,3.0,474.0,308.0,0.0,6855.0,55.0,88.0,371.0,316.0,0.0,2680.0,420.0,,2689.0,24274.0,24164.0,39.21,45.07
2017-08-17 04:00:00+02:00,363.0,629.0,0.0,5411.0,2828.0,331.0,0.0,0.0,0.0,,179.0,470.0,388.0,0.0,6856.0,54.0,89.0,274.0,312.0,0.0,2313.0,271.0,,2443.0,23987.0,23748.0,39.21,45.03
2017-08-17 05:00:00+02:00,373.0,621.0,0.0,5637.0,2894.0,331.0,0.0,0.0,0.0,,179.0,484.0,469.0,0.0,6861.0,52.0,88.0,229.0,316.0,0.0,2076.0,227.0,,2104.0,24142.0,23774.0,39.64,45.15
2017-08-17 06:00:00+02:00,374.0,591.0,0.0,6644.0,2809.0,330.0,0.0,0.0,0.0,,12.0,482.0,537.0,0.0,6862.0,52.0,85.0,117.0,327.0,0.0,1800.0,144.0,,1909.0,25382.0,24908.0,43.69,49.6
2017-08-17 07:00:00+02:00,373.0,594.0,0.0,7520.0,2957.0,343.0,0.0,0.0,0.0,,0.0,533.0,891.0,0.0,6860.0,55.0,87.0,98.0,335.0,0.0,1594.0,124.0,,1649.0,26683.0,26276.0,49.62,54.71
2017-08-17 08:00:00+02:00,379.0,622.0,0.0,8311.0,3130.0,347.0,0.0,0.0,0.0,,0.0,547.0,1128.0,0.0,6861.0,63.0,89.0,513.0,338.0,0.0,1304.0,619.0,,1440.0,28423.0,28003.0,50.07,56.22
2017-08-17 09:00:00+02:00,378.0,612.0,0.0,8918.0,3273.0,355.0,0.0,0.0,0.0,,0.0,604.0,1595.0,0.0,6865.0,62.0,88.0,1713.0,334.0,0.0,999.0,1791.0,,1090.0,30606.0,30169.0,51.01,57.25
2017-08-17 10:00:00+02:00,372.0,602.0,0.0,8800.0,3326.0,355.0,0.0,0.0,0.0,,0.0,629.0,1738.0,0.0,6864.0,62.0,85.0,3620.0,317.0,0.0,988.0,3590.0,,957.0,32191.0,31613.0,50.95,57.4
2017-08-17 11:00:00+02:00,368.0,618.0,0.0,8915.0,3386.0,351.0,0.0,0.0,0.0,,0.0,624.0,1919.0,0.0,6864.0,62.0,89.0,4496.0,307.0,0.0,1127.0,4485.0,,1077.0,33242.0,32625.0,50.85,57.89
2017-08-17 12:00:00+02:00,366.0,635.0,0.0,9053.0,3433.0,355.0,0.0,0.0,0.0,,1.0,640.0,1813.0,0.0,6865.0,63.0,88.0,4840.0,303.0,0.0,1411.0,4909.0,,1300.0,34020.0,33599.0,51.01,58.09
2017-08-17 13:00:00+02:00,362.0,650.0,0.0,9104.0,3514.0,353.0,0.0,0.0,0.0,,0.0,654.0,1785.0,0.0,6863.0,62.0,89.0,5004.0,300.0,0.0,1624.0,5252.0,,1592.0,34713.0,34418.0,51.5,58.76
2017-08-17 14:00:00+02:00,359.0,647.0,0.0,9012.0,3514.0,350.0,0.0,0.0,0.0,,0.0,646.0,1602.0,0.0,6856.0,63.0,92.0,5030.0,304.0,0.0,1731.0,5264.0,,1780.0,34430.0,34239.0,50.97,58.17
2017-08-17 15:00:00+02:00,370.0,620.0,0.0,8861.0,3438.0,349.0,0.0,0.0,0.0,,0.0,602.0,1143.0,0.0,6843.0,64.0,93.0,4938.0,299.0,0.0,1981.0,5135.0,,1929.0,33833.0,33590.0,50.95,57.56
2017-08-17 16:00:00+02:00,367.0,651.0,0.0,8683.0,3432.0,349.0,0.0,0.0,0.0,,0.0,574.0,1065.0,0.0,6838.0,63.0,93.0,4699.0,301.0,0.0,2360.0,4883.0,,2293.0,33726.0,33405.0,50.51,57.04
2017-08-17 17:00:00+02:00,350.0,643.0,0.0,8851.0,3432.0,348.0,0.0,0.0,0.0,,0.0,571.0,994.0,0.0,6834.0,64.0,95.0,4316.0,301.0,0.0,2637.0,4477.0,,2630.0,33705.0,33405.0,50.85,57.17
2017-08-17 18:00:00+02:00,344.0,615.0,0.0,8406.0,3521.0,349.0,0.0,0.0,0.0,,0.0,559.0,799.0,0.0,6833.0,63.0,94.0,3733.0,285.0,0.0,3107.0,3836.0,,2962.0,33417.0,33170.0,50.55,57.06
2017-08-17 19:00:00+02:00,339.0,617.0,0.0,8421.0,3595.0,350.0,0.0,0.0,0.0,,0.0,556.0,832.0,0.0,6836.0,63.0,96.0,2794.0,293.0,0.0,3522.0,2852.0,,3508.0,32902.0,32680.0,49.98,56.8
2017-08-17 20:00:00+02:00,339.0,595.0,0.0,8693.0,3630.0,348.0,0.0,0.0,0.0,,0.0,569.0,1457.0,0.0,6852.0,63.0,96.0,1385.0,306.0,0.0,3590.0,1553.0,,3765.0,32616.0,32404.0,50.25,57.08
2017-08-17 21:00:00+02:00,322.0,580.0,0.0,9031.0,3641.0,351.0,0.0,0.0,0.0,,0.0,573.0,2369.0,0.0,6859.0,64.0,94.0,743.0,308.0,0.0,3695.0,741.0,,3716.0,33509.0,33481.0,53.21,60.09
2017-08-17 22:00:00+02:00,309.0,598.0,0.0,8355.0,3520.0,351.0,0.0,0.0,0.0,,0.0,569.0,2164.0,0.0,6860.0,54.0,93.0,654.0,308.0,0.0,3667.0,594.0,,3873.0,32040.0,32314.0,51.9,59.67
2017-08-17 23:00:00+02:00,309.0,603.0,0.0,7989.0,3305.0,345.0,0.0,0.0,0.0,,0.0,546.0,1212.0,0.0,6857.0,56.0,89.0,645.0,306.0,0.0,3679.0,583.0,,3642.0,29753.0,30162.0,50.25,57.22
2017-08-18 00:00:00+02:00,327.0,608.0,0.0,6509.0,3091.0,335.0,0.0,0.0,0.0,,126.0,559.0,781.0,0.0,6855.0,55.0,88.0,636.0,306.0,0.0,3729.0,575.0,,3662.0,28159.0,28324.0,50.7,55.66
2017-08-18 01:00:00+02:00,325.0,611.0,0.0,5879.0,2917.0,333.0,0.0,0.0,0.0,,21.0,519.0,430.0,0.0,6853.0,56.0,88.0,615.0,297.0,0.0,3563.0,554.0,,3598.0,26430.0,26507.0,43.69,49.02
2017-08-18 02:00:00+02:00,314.0,609.0,0.0,5518.0,2752.0,335.0,0.0,0.0,0.0,,115.0,496.0,365.0,0.0,6854.0,55.0,88.0,556.0,295.0,0.0,3596.0,465.0,,3510.0,25126.0,25177.0,39.19,44.7
2017-08-18 03:00:00+02:00,316.0,612.0,0.0,5362.0,2540.0,336.0,0.0,0.0,0.0,,338.0,470.0,382.0,0.0,6856.0,55.0,90.0,461.0,296.0,0.0,3544.0,419.0,,3602.0,24523.0,24478.0,38.97,44.71
2017-08-18 04:00:00+02:00,319.0,628.0,0.0,5144.0,2563.0,324.0,0.0,0.0,0.0,,346.0,463.0,342.0,0.0,6856.0,56.0,89.0,294.0,305.0,0.0,3456.0,284.0,,3463.0,24202.0,24231.0,38.81,44.38
2017-08-18 05:00:00+02:00,318.0,630.0,0.0,5469.0,2664.0,326.0,0.0,0.0,0.0,,465.0,453.0,401.0,0.0,6856.0,54.0,87.0,233.0,308.0,0.0,3171.0,229.0,,3258.0,24302.0,24286.0,39.19,44.75
2017-08-18 06:00:00+02:00,326.0,622.0,0.0,6409.0,2814.0,330.0,0.0,0.0,0.0,,113.0,449.0,485.0,0.0,6856.0,56.0,86.0,201.0,312.0,0.0,2837.0,162.0,,2927.0,25606.0,25517.0,43.4,49.02
2017-08-18 07:00:00+02:00,331.0,637.0,0.0,6890.0,2949.0,341.0,0.0,0.0,0.0,,0.0,479.0,709.0,0.0,6853.0,55.0,88.0,190.0,314.0,0.0,2621.0,165.0,,2662.0,27014.0,27007.0,47.25,52.28
2017-08-18 08:00:00+02:00,336.0,629.0,0.0,7944.0,3017.0,338.0,0.0,0.0,0.0,,0.0,520.0,1038.0,0.0,6858.0,64.0,85.0,557.0,316.0,0.0,2504.0,670.0,,2487.0,28682.0,28725.0,50.5,56.36
2017-08-18 09:00:00+02:00,336.0,643.0,0.0,8517.0,3283.0,337.0,0.0,0.0,0.0,,0.0,599.0,1854.0,0.0,6857.0,63.0,87.0,1719.0,313.0,0.0,1875.0,1889.0,,2055.0,30825.0,30931.0,51.79,57.87
