time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2015-06-25 07:00:00+02:00,499.0,652.0,0.0,5651.0,7868.0,336.0,0.0,0.0,0.0,,95.0,782.0,2389.0,0.0,6014.0,87.0,64.0,498.0,273.0,0.0,1321.0,551.0,,1325.0,27348.0,26936.0,62.69,69.71
2015-06-25 08:00:00+02:00,508.0,649.0,0.0,5728.0,7851.0,346.0,0.0,0.0,0.0,,0.0,825.0,3057.0,0.0,6012.0,86.0,68.0,1271.0,269.0,0.0,1057.0,1355.0,,1154.0,29842.0,29133.0,64.19,75.83
2015-06-25 09:00:00+02:00,503.0,649.0,0.0,5835.0,7869.0,351.0,0.0,0.0,0.0,,0.0,863.0,3538.0,0.0,6005.0,85.0,63.0,3279.0,269.0,0.0,880.0,3217.0,,897.0,31508.0,31294.0,64.69,76.0
2015-06-25 10:00:00+02:00,495.0,650.0,0.0,5661.0,7943.0,353.0,0.0,0.0,0.0,,0.0,888.0,3965.0,0.0,6001.0,85.0,64.0,4479.0,271.0,0.0,891.0,4330.0,,894.0,32545.0,32583.0,65.01,77.01
2015-06-25 11:00:00+02:00,489.0,649.0,0.0,5640.0,7878.0,333.0,0.0,0.0,0.0,,0.0,879.0,4239.0,0.0,5975.0,84.0,66.0,4955.0,277.0,0.0,966.0,4882.0,,958.0,32981.0,33171.0,65.19,82.32
2015-06-25 12:00:00+02:00,490.0,649.0,0.0,5831.0,7953.0,359.0,0.0,0.0,0.0,,0.0,878.0,4208.0,0.0,5970.0,83.0,65.0,5216.0,277.0,0.0,1058.0,5167.0,,1084.0,33667.0,33853.0,65.19,82.1
2015-06-25 13:00:00+02:00,495.0,651.0,0.0,6007.0,7986.0,356.0,0.0,0.0,0.0,,0.0,870.0,4133.0,0.0,5967.0,83.0,66.0,5322.0,277.0,0.0,1193.0,5265.0,,1175.0,34026.0,34293.0,64.19,81.09
2015-06-25 14:00:00+02:00,493.0,655.0,0.0,6262.0,7989.0,358.0,0.0,0.0,0.0,,0.0,849.0,3561.0,0.0,5958.0,82.0,68.0,5356.0,276.0,0.0,1436.0,5211.0,,1369.0,32974.0,33393.0,61.0,78.8
2015-06-25 15:00:00+02:00,486.0,656.0,0.0,6570.0,7915.0,343.0,0.0,0.0,0.0,,0.0,831.0,2885.0,0.0,5956.0,83.0,68.0,5145.0,276.0,0.0,1660.0,5055.0,,1634.0,32454.0,32696.0,59.7,76.08
2015-06-25 16:00:00+02:00,496.0,657.0,0.0,6298.0,7935.0,350.0,0.0,0.0,0.0,,0.0,825.0,2987.0,0.0,5954.0,85.0,66.0,5039.0,277.0,0.0,1922.0,4849.0,,1856.0,32777.0,32844.0,60.5,76.36
