time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2015-11-30 08:00:00+01:00,522.0,941.0,0.0,7331.0,7145.0,407.0,0.0,0.0,0.0,,1.0,852.0,4174.0,0.0,6093.0,90.0,66.0,182.0,230.0,0.0,2708.0,219.0,,2781.0,32810.0,33430.0,63.69,71.43
2015-11-30 09:00:00+01:00,515.0,943.0,0.0,8008.0,7126.0,420.0,0.0,0.0,0.0,,1.0,862.0,4053.0,0.0,6095.0,90.0,61.0,1269.0,224.0,0.0,2369.0,1067.0,,2446.0,33846.0,34579.0,65.23,72.18
2015-11-30 10:00:00+01:00,497.0,943.0,0.0,8082.0,7159.0,419.0,0.0,0.0,0.0,,1.0,859.0,3799.0,0.0,6092.0,89.0,63.0,2660.0,223.0,0.0,2210.0,2390.0,,2281.0,34596.0,35132.0,65.23,72.17
2015-11-30 11:00:00+01:00,481.0,912.0,0.0,8138.0,7187.0,425.0,0.0,0.0,0.0,,2.0,832.0,2987.0,0.0,6076.0,89.0,63.0,3760.0,224.0,0.0,1971.0,3703.0,,1964.0,34375.0,34776.0,63.89,70.78
2015-11-30 12:00:00+01:00,474.0,926.0,0.0,8304.0,7187.0,410.0,0.0,0.0,0.0,,2.0,837.0,2912.0,0.0,5673.0,95.0,64.0,4035.0,232.0,0.0,1855.0,4005.0,,1842.0,34016.0,34381.0,64.16,70.97
2015-11-30 13:00:00+01:00,467.0,944.0,0.0,8406.0,7157.0,408.0,0.0,0.0,0.0,,73.0,836.0,3289.0,0.0,5234.0,91.0,65.0,4003.0,232.0,0.0,1809.0,3977.0,,1773.0,33654.0,33998.0,63.89,71.12
2015-11-30 14:00:00+01:00,469.0,943.0,0.0,8242.0,7152.0,428.0,0.0,0.0,0.0,,2.0,832.0,2414.0,0.0,5200.0,97.0,66.0,3923.0,233.0,0.0,1814.0,3829.0,,1820.0,32542.0,32803.0,62.57,69.85
2015-11-30 15:00:00+01:00,480.0,938.0,0.0,8400.0,7159.0,415.0,0.0,0.0,0.0,,391.0,837.0,3018.0,0.0,5162.0,89.0,68.0,3613.0,237.0,0.0,1653.0,3358.0,,1693.0,31936.0,32242.0,63.32,70.75
2015-11-30 16:00:00+01:00,483.0,945.0,0.0,9076.0,7166.0,413.0,0.0,0.0,0.0,,414.0,843.0,3322.0,0.0,5115.0,90.0,68.0,2572.0,237.0,0.0,1591.0,2394.0,,1592.0,31786.0,32084.0,64.16,71.46
2015-11-30 17:00:00+01:00,472.0,939.0,0.0,9960.0,7161.0,415.0,0.0,0.0,0.0,,414.0,857.0,4484.0,0.0,5120.0,92.0,70.0,920.0,230.0,0.0,1617.0,1144.0,,1607.0,32941.0,33049.0,67.51,75.73
