dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2015-06-16 14:00:00+02:00,Valencia,294.88,293.71,295.85,1020,64,4,100,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-06-16 15:00:00+02:00,Valencia,294.99,294.15,295.93,1020,64,4,80,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-06-16 16:00:00+02:00,Valencia,296.2,295.15,297.59,1019,60,3,70,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2015-06-16 17:00:00+02:00,Valencia,296.98,296.48,297.35,1019,53,2,150,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-06-16 18:00:00+02:00,Valencia,297.64,296.48,298.45,1018,50,3,120,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-06-16 19:00:00+02:00,Valencia,297.52,296.48,298.15,1018,53,3,130,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-06-16 20:00:00+02:00,Valencia,296.35,295.37,297.55,1018,60,4,130,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-06-16 21:00:00+02:00,Valencia,295.32,294.26,296.15,1019,64,3,120,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-06-16 22:00:00+02:00,Valencia,293.97,293.25,295.15,1020,68,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2015-06-16 23:00:00+02:00,Valencia,293.46,292.59,295.15,1020,68,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2015-06-17 00:00:00+02:00,Valencia,292.3,290.85,294.15,1021,73,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2015-06-17 01:00:00+02:00,Valencia,291.45,289.85,292.15,1021,88,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-06-17 02:00:00+02:00,Valencia,290.7,289.35,292.15,1021,88,1,328,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-06-17 03:00:00+02:00,Valencia,289.62,288.25,291.15,1021,88,2,280,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-06-17 04:00:00+02:00,Valencia,289.32,287.75,291.15,1020,88,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-06-17 05:00:00+02:00,Valencia,288.6,287.15,290.15,1020,93,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-06-17 06:00:00+02:00,Valencia,288.31,286.95,290.15,1020,88,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-06-17 07:00:00+02:00,Valencia,288.59,287.25,290.15,1020,82,1,320,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-06-17 08:00:00+02:00,Valencia,291.9,291.15,292.45,1020,82,2,304,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-06-17 09:00:00+02:00,Valencia,294.26,294.15,294.35,1020,60,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01d
