time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2016-08-07 05:00:00+02:00,369.0,638.0,0.0,4934.0,5236.0,281.0,0.0,0.0,0.0,,97.0,890.0,840.0,0.0,6978.0,58.0,88.0,20.0,301.0,0.0,1247.0,179.0,,1278.0,25016.0,24943.0,40.98,35.23
2016-08-07 06:00:00+02:00,369.0,636.0,0.0,5237.0,5284.0,276.0,0.0,0.0,0.0,,97.0,923.0,1672.0,0.0,6977.0,59.0,88.0,20.0,303.0,0.0,1197.0,165.0,,1182.0,26439.0,26520.0,41.39,34.87
2016-08-07 07:00:00+02:00,372.0,637.0,0.0,5951.0,5474.0,287.0,0.0,0.0,0.0,,6.0,950.0,2987.0,0.0,6978.0,59.0,89.0,124.0,304.0,0.0,950.0,310.0,,1000.0,28470.0,28567.0,42.89,33.9
2016-08-07 08:00:00+02:00,378.0,652.0,0.0,6616.0,5576.0,288.0,0.0,0.0,0.0,,0.0,972.0,4080.0,0.0,6990.0,63.0,90.0,696.0,311.0,0.0,749.0,1023.0,,833.0,30734.0,31041.0,42.77,37.12
2016-08-07 09:00:00+02:00,373.0,650.0,0.0,7037.0,5565.0,299.0,0.0,0.0,0.0,,0.0,988.0,5121.0,0.0,7001.0,61.0,89.0,1888.0,306.0,0.0,428.0,2531.0,,519.0,32855.0,33367.0,42.88,37.47
2016-08-07 10:00:00+02:00,373.0,650.0,0.0,6971.0,5557.0,294.0,0.0,0.0,0.0,,0.0,1009.0,5179.0,0.0,7004.0,67.0,90.0,3665.0,308.0,0.0,286.0,3900.0,,336.0,34151.0,34849.0,43.52,39.27
2016-08-07 11:00:00+02:00,371.0,653.0,0.0,6976.0,5549.0,298.0,0.0,0.0,0.0,,0.0,1008.0,5372.0,0.0,6996.0,65.0,91.0,4536.0,310.0,0.0,251.0,4357.0,,277.0,34726.0,35521.0,43.52,41.15
2016-08-07 12:00:00+02:00,374.0,659.0,0.0,7197.0,5594.0,297.0,0.0,0.0,0.0,,0.0,1071.0,5733.0,0.0,6983.0,58.0,89.0,4887.0,314.0,0.0,298.0,4627.0,,312.0,35525.0,36355.0,44.17,41.13
2016-08-07 13:00:00+02:00,373.0,660.0,0.0,7216.0,5598.0,300.0,0.0,0.0,0.0,,0.0,1028.0,5496.0,0.0,6976.0,58.0,74.0,5057.0,312.0,0.0,358.0,4906.0,,416.0,35978.0,36846.0,44.19,41.74
2016-08-07 14:00:00+02:00,371.0,657.0,0.0,6864.0,5572.0,299.0,0.0,0.0,0.0,,0.0,985.0,4708.0,0.0,6972.0,56.0,77.0,5018.0,314.0,0.0,676.0,4882.0,,585.0,34955.0,35945.0,43.5,42.73
