dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2025-06-19 20:00:00+01:00, Barcelona,294.77039444566935,287.32557197772906,288.56690076227943,3016.3881207048203,45.49297986625751,3.304826123293295,198.36317356653618,0.5203790829047045,0.010004097268293998,0.1608773054500148,84.31287226372451,,clear,shower sleet,13n
2025-06-19 21:00:00+01:00, Barcelona,291.45776931690096,289.99914003849796,300.9205562833346,3493.056642523442,112.26659397799408,5.476300209989245,229.89804936586233,-0.5379601181834051,-0.0038813214170119355,-0.11866187866224931,1.6706402303246939,,snow,overcast clouds,04
2025-06-19 22:00:00+01:00,Bilbao,294.79560766781015,293.8527330435011,291.64282643309406,-1510.602877016798,51.762929952758356,3.136495762842905,-19.04705055095615,0.31403552653791245,9.991155808995466e-05,0.07658072784601586,98.96498011757379,,haze,very heavy rain,03n
2025-06-19 23:00:00+01:00, Barcelona,306.7681003116987,287.32498399967204,293.6370808307079,-5201.672099715258,65.37046037115016,3.625114449749874,174.7539428663922,-0.457728240579759,-0.006112988351946009,0.003649239277789759,19.61380266058698,,dust,light intensity shower rain,04n
2025-06-20 00:00:00+01:00,Madrid,285.2866984669401,282.70707516520883,288.1838937271246,11278.583650230645,97.02611506834536,4.101666559876994,183.64579142700126,0.5099465348160407,0.005581864404621452,-0.16937436334130251,27.70049818486137,,thunderstorm,sand dust whirls,13n
2025-06-20 01:00:00+01:00,Valencia,291.01949746851244,284.11226853301446,284.64379481133926,-16648.620060280064,79.78484494336737,0.8942575105105783,328.97426275735927,-0.40195193578921395,0.00036233265612024704,-0.09970500293521502,-3.0691472508705644,,rain,mist,09d
2025-06-20 02:00:00+01:00,Madrid,301.59413613394054,295.62857433827776,278.4728736203277,-286.69196200163043,65.18260289995757,6.133227998647541,299.0170306955705,0.0173375201502572,0.007964712707777492,0.41931747688959864,5.3770733392418295,,mist,thunderstorm,09n
2025-06-20 03:00:00+01:00,Seville,293.4804226718134,304.07867211382984,298.1973428837307,-1351.673102919065,61.79263510876182,5.8270162642980825,177.5969275132009,0.26588963424847434,0.0028235452207455024,0.17271706355427283,16.33012604918209,,thunderstorm,few clouds,09n
2025-06-20 04:00:00+01:00,Seville,284.3136635739965,290.65307387565156,287.8964779434031,9053.478624086962,27.083726737491304,1.545105424395832,30.812449065036898,-0.12560073745584382,-0.0009281193091403632,0.2525032679557178,43.754544010263444,,rain,moderate rain,01
2025-06-20 05:00:00+01:00,Valencia,285.66054143780417,294.97127760009494,294.552427886739,8473.444744319022,109.78439126611315,1.6356768818989338,366.3138147705259,0.27364284568522196,0.004943808776776263,0.05010485600528752,28.28252542538181,,mist,heavy intensity rain,03n
2025-06-20 06:00:00+01:00,Madrid,301.0561516043795,276.00121754763575,296.7677111219222,5521.323939676024,54.565639517055324,-1.5786299952145673,96.32808549878587,-0.10100364252690662,-0.001359947384314344,-0.2776266928324023,25.628795031674926,,fog,dust,04n
