time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2015-12-17 12:00:00+01:00,520.0,940.0,0.0,6722.0,7440.0,423.0,0.0,0.0,0.0,,0.0,681.0,2164.0,0.0,6688.0,86.0,72.0,1840.0,233.0,0.0,4282.0,1894.0,,4277.0,33228.0,33507.0,61.19,70.65
2015-12-17 13:00:00+01:00,512.0,945.0,0.0,6668.0,7425.0,425.0,0.0,0.0,0.0,,1.0,690.0,2157.0,0.0,6687.0,94.0,72.0,1984.0,236.0,0.0,4137.0,2103.0,,4227.0,33046.0,33209.0,61.0,68.81
2015-12-17 14:00:00+01:00,519.0,927.0,0.0,6330.0,7301.0,420.0,0.0,0.0,0.0,,1.0,688.0,1637.0,0.0,6688.0,97.0,73.0,1854.0,236.0,0.0,4281.0,1962.0,,4190.0,31971.0,32046.0,60.01,68.13
2015-12-17 15:00:00+01:00,519.0,898.0,0.0,6341.0,7237.0,427.0,0.0,0.0,0.0,,0.0,682.0,1617.0,0.0,6688.0,97.0,75.0,1563.0,273.0,0.0,4308.0,1454.0,,4347.0,31553.0,31521.0,60.47,68.31
2015-12-17 16:00:00+01:00,522.0,917.0,0.0,6434.0,7250.0,422.0,0.0,0.0,0.0,,0.0,676.0,1838.0,0.0,6703.0,96.0,75.0,1104.0,248.0,0.0,4247.0,836.0,,4267.0,31538.0,31744.0,61.69,69.67
2015-12-17 17:00:00+01:00,520.0,944.0,0.0,6272.0,7369.0,421.0,0.0,0.0,0.0,,0.0,704.0,2853.0,0.0,6653.0,95.0,76.0,420.0,243.0,0.0,4472.0,331.0,,4347.0,32599.0,32524.0,62.69,71.57
2015-12-17 18:00:00+01:00,521.0,950.0,0.0,6795.0,7468.0,421.0,0.0,0.0,0.0,,0.0,726.0,4128.0,0.0,6500.0,96.0,77.0,62.0,245.0,0.0,4928.0,184.0,,4797.0,34788.0,34806.0,65.15,77.13
2015-12-17 19:00:00+01:00,521.0,929.0,0.0,6818.0,7432.0,419.0,0.0,0.0,0.0,,0.0,739.0,4469.0,0.0,6702.0,95.0,75.0,36.0,245.0,0.0,5281.0,121.0,,5184.0,35272.0,35328.0,66.05,77.58
2015-12-17 20:00:00+01:00,524.0,945.0,0.0,6703.0,7439.0,413.0,0.0,0.0,0.0,,0.0,746.0,4328.0,0.0,6700.0,95.0,77.0,35.0,243.0,0.0,5487.0,7.0,,5403.0,35352.0,35396.0,67.1,78.72
2015-12-17 21:00:00+01:00,528.0,954.0,0.0,5917.0,7438.0,415.0,0.0,0.0,0.0,,0.0,757.0,4081.0,0.0,6701.0,93.0,77.0,30.0,245.0,0.0,5522.0,10.0,,5563.0,34568.0,34434.0,65.1,74.28
2015-12-17 22:00:00+01:00,542.0,922.0,0.0,5408.0,7389.0,411.0,0.0,0.0,0.0,,0.0,717.0,2033.0,0.0,6702.0,86.0,78.0,30.0,245.0,0.0,5569.0,15.0,,5534.0,32085.0,31902.0,61.04,68.8
