dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2015-10-19 04:00:00+02:00,Valencia,291.15,291.15,291.15,1011,82,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-10-19 05:00:00+02:00,Valencia,291.15,291.15,291.15,1011,88,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-10-19 06:00:00+02:00,Valencia,291.15,291.15,291.15,1011,88,3,270,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-10-19 07:00:00+02:00,Valencia,291.15,291.15,291.15,1011,88,2,320,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-10-19 08:00:00+02:00,Valencia,292.15,292.15,292.15,1010,77,4,340,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-10-19 09:00:00+02:00,Valencia,291.15,291.15,291.15,1010,82,2,280,0.3,0.0,0.0,90,500,rain,light rain,10d
2015-10-19 10:00:00+02:00,Valencia,291.15,291.15,291.15,1010,88,3,300,0.3,0.0,0.0,75,500,rain,light rain,10d
2015-10-19 11:00:00+02:00,Valencia,291.15,291.15,291.15,1011,88,3,330,0.0,0.0,0.0,75,300,drizzle,light intensity drizzle,09d
2015-10-19 12:00:00+02:00,Valencia,291.15,291.15,291.15,1011,88,1,320,0.3,0.0,0.0,75,500,rain,light rain,10d
2015-10-19 13:00:00+02:00,Valencia,292.15,292.15,292.15,1011,82,1,280,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-10-19 14:00:00+02:00,Valencia,293.15,293.15,293.15,1011,77,3,330,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-10-19 15:00:00+02:00,Valencia,294.15,294.15,294.15,1011,73,2,310,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-10-19 16:00:00+02:00,Valencia,294.15,294.15,294.15,1010,73,2,30,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-10-19 17:00:00+02:00,Valencia,294.15,294.15,294.15,1010,73,0,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-10-19 18:00:00+02:00,Valencia,295.15,295.15,295.15,1010,68,3,66,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-10-19 19:00:00+02:00,Valencia,294.15,294.15,294.15,1011,68,2,80,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-10-19 20:00:00+02:00,Valencia,293.15,293.15,293.15,1011,77,4,60,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-10-19 21:00:00+02:00,Valencia,293.15,293.15,293.15,1011,77,2,80,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-10-19 22:00:00+02:00,Valencia,293.15,293.15,293.15,1012,77,1,40,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-10-19 23:00:00+02:00,Valencia,293.15,293.15,293.15,1012,72,0,0,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-10-20 00:00:00+02:00,Valencia,293.15,293.15,293.15,1013,72,2,44,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-10-20 01:00:00+02:00,Valencia,292.15,292.15,292.15,1013,82,0,0,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-10-20 02:00:00+02:00,Valencia,290.15,290.15,290.15,1013,93,1,310,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2015-10-20 03:00:00+02:00,Valencia,290.15,290.15,290.15,1013,93,0,0,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-10-20 04:00:00+02:00,Valencia,290.15,290.15,290.15,1013,93,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2015-10-20 05:00:00+02:00,Valencia,290.15,290.15,290.15,1013,93,1,330,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2015-10-20 06:00:00+02:00,Valencia,290.15,290.15,290.15,1012,93,2,330,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2015-10-20 07:00:00+02:00,Valencia,290.15,290.15,290.15,1013,88,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2015-10-20 08:00:00+02:00,Valencia,290.15,290.15,290.15,1013,88,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
