dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2033-07-06 08:00:00+01:00,Madrid,281.45076305848335,279.66513677299724,279.5364713910022,-120.25565427560744,103.06308540287385,0.28295554591339567,182.5795031127677,0.1649420368656026,0.002381016789703451,-0.011016402136816778,45.84678120142058,,snow,sky is clear,02d
2033-07-06 09:00:00+01:00, Barcelona,301.50191441197154,284.7524153671095,288.5297392840953,-1568.9479203854808,31.47401782841939,1.3891268814454398,234.39736348633897,0.03661198287268469,-0.0036221402411404655,0.3485057574857196,-11.347456354540151,,haze,shower sleet,02d
2033-07-06 10:00:00+01:00,Madrid,297.5280228088847,292.6288917387681,287.8099584355007,-10087.37762977222,54.24758032638052,2.2721769308471527,160.12099825645382,-0.13895534130117213,0.004072497842691824,-0.3032537563855715,0.5661729143196423,,thunderstorm,light intensity drizzle rain,02d
2033-07-06 11:00:00+01:00, Barcelona,282.0395382448466,283.40089273826663,289.1273524061627,15789.869878683588,108.69623456906969,2.798514399551701,176.18570144676778,0.45647153273436475,-0.0003658826516727193,-0.30743852145391454,6.794429713727097,,mist,shower rain,02d
2033-07-06 12:00:00+01:00, Barcelona,280.5465787864803,284.4354475396546,305.0656085523662,11386.266286910894,54.05040901973841,6.595915426993371,180.4359410827825,0.5380660378675935,-0.0025416220250440423,-0.40934626074904984,61.415817033932896,,fog,proximity shower rain,10n
2033-07-06 13:00:00+01:00,Bilbao,291.2326991400575,296.33057021394046,288.43926900115576,8193.81727113671,49.6595340947909,0.6184858180395425,187.34766370633963,-0.17301492639515711,-0.009301380924541325,0.07686528498809211,11.493902721919726,,drizzle,rain and snow,11d
2033-07-06 14:00:00+01:00,Bilbao,278.5179670915673,287.09570803584523,293.5592082842283,-10439.717621950937,23.093140895488002,7.444558573419702,228.39844443420571,0.5331633077167633,0.008537544466146848,0.25450542885083355,-19.060171900057842,,clear,thunderstorm,04n
2033-07-06 15:00:00+01:00,Bilbao,283.43395447425024,297.4592225247558,293.228428990023,1434.2252070429786,37.48241674034717,1.1281346484232495,85.82612051145213,-0.5217473725299402,-0.006428996974653048,-0.11081910138634025,80.4038016097616,,snow,very heavy rain,03d
2033-07-06 16:00:00+01:00,Seville,294.9038487400221,279.00402357201824,272.0864292962321,-3611.0548828290453,69.46411829792731,3.275635225682983,298.74688089764254,0.3070315641422061,-0.0013390074821965877,0.07283804588886741,31.978998308779417,,snow,heavy snow,03n
2033-07-06 17:00:00+01:00,Madrid,288.7269268319271,298.3378535893633,290.2952119484044,9349.085974464495,63.49056144075876,3.59121950915461,184.26935625853105,0.6586658738461266,0.0032972429299970604,0.12257673451781545,-1.2729709119245227,,snow,light snow,03n
