time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2018-01-30 00:00:00+01:00,383.0,692.0,0.0,5723.0,3994.0,317.0,0.0,0.0,0.0,,58.0,958.0,1169.0,0.0,7109.0,60.0,88.0,26.0,301.0,0.0,4369.0,10.0,,4433.0,28264.0,27859.0,48.01,51.91
2018-01-30 01:00:00+01:00,380.0,686.0,0.0,5449.0,3634.0,309.0,0.0,0.0,0.0,,347.0,935.0,1036.0,0.0,7109.0,60.0,90.0,27.0,301.0,0.0,4220.0,9.0,,4303.0,26362.0,25912.0,44.1,47.92
2018-01-30 02:00:00+01:00,379.0,678.0,0.0,5341.0,3549.0,316.0,0.0,0.0,0.0,,462.0,920.0,893.0,0.0,7110.0,60.0,90.0,26.0,299.0,0.0,3917.0,9.0,,4060.0,25136.0,24764.0,41.2,45.2
2018-01-30 03:00:00+01:00,370.0,680.0,0.0,5271.0,3553.0,297.0,0.0,0.0,0.0,,657.0,916.0,906.0,0.0,7110.0,59.0,89.0,25.0,299.0,0.0,3585.0,10.0,,3696.0,24639.0,24258.0,41.06,44.93
2018-01-30 04:00:00+01:00,373.0,666.0,0.0,5320.0,3607.0,296.0,0.0,0.0,0.0,,476.0,900.0,949.0,0.0,7110.0,60.0,88.0,24.0,301.0,0.0,3320.0,9.0,,3430.0,24477.0,24351.0,41.2,44.84
2018-01-30 05:00:00+01:00,379.0,675.0,0.0,5373.0,4024.0,315.0,0.0,0.0,0.0,,328.0,889.0,955.0,0.0,7108.0,61.0,90.0,22.0,295.0,0.0,3195.0,8.0,,3207.0,25073.0,24989.0,43.6,47.53
2018-01-30 06:00:00+01:00,387.0,689.0,0.0,6041.0,4350.0,315.0,0.0,0.0,0.0,,28.0,904.0,1487.0,0.0,7107.0,61.0,89.0,15.0,286.0,0.0,3225.0,12.0,,3266.0,27675.0,27743.0,48.01,51.64
2018-01-30 07:00:00+01:00,383.0,875.0,0.0,7683.0,4727.0,312.0,0.0,0.0,0.0,,0.0,929.0,3032.0,0.0,7106.0,62.0,88.0,15.0,284.0,0.0,3256.0,32.0,,3220.0,32385.0,32714.0,55.39,58.38
2018-01-30 08:00:00+01:00,388.0,877.0,0.0,9152.0,4849.0,322.0,0.0,0.0,0.0,,0.0,959.0,3285.0,0.0,7108.0,62.0,89.0,57.0,280.0,0.0,3139.0,131.0,,3166.0,35389.0,35340.0,57.0,62.36
2018-01-30 09:00:00+01:00,395.0,855.0,0.0,9339.0,4953.0,329.0,0.0,0.0,0.0,,0.0,1127.0,3215.0,0.0,7109.0,63.0,88.0,809.0,281.0,0.0,3015.0,819.0,,3054.0,36338.0,36269.0,58.58,63.94
2018-01-30 10:00:00+01:00,391.0,857.0,0.0,9198.0,4892.0,328.0,0.0,0.0,0.0,,0.0,1153.0,3124.0,0.0,7108.0,62.0,88.0,1833.0,277.0,0.0,2870.0,1808.0,,2874.0,36671.0,36619.0,58.87,65.88
2018-01-30 11:00:00+01:00,386.0,913.0,0.0,9137.0,4891.0,329.0,0.0,0.0,0.0,,0.0,1060.0,2440.0,0.0,7107.0,59.0,88.0,2709.0,277.0,0.0,2985.0,2683.0,,2882.0,36408.0,36405.0,58.75,65.53
2018-01-30 12:00:00+01:00,390.0,920.0,0.0,8962.0,4885.0,330.0,0.0,0.0,0.0,,0.0,1152.0,1821.0,0.0,7112.0,59.0,87.0,3251.0,278.0,0.0,2940.0,3265.0,,2986.0,35836.0,35700.0,58.58,65.51
2018-01-30 13:00:00+01:00,394.0,919.0,0.0,8904.0,4891.0,330.0,0.0,0.0,0.0,,0.0,1129.0,1877.0,0.0,7112.0,58.0,85.0,3283.0,279.0,0.0,2764.0,3365.0,,2879.0,35585.0,35505.0,58.39,63.94
2018-01-30 14:00:00+01:00,398.0,923.0,0.0,8822.0,4903.0,330.0,0.0,0.0,0.0,,0.0,1053.0,1682.0,0.0,7111.0,56.0,86.0,3147.0,281.0,0.0,2682.0,3216.0,,2725.0,34527.0,34430.0,58.19,63.81
