dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2017-07-03 09:00:00+02:00,Valencia,294.15,294.15,294.15,1023,56,2,320,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 10:00:00+02:00,Valencia,297.15,297.15,297.15,1023,47,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 11:00:00+02:00,Valencia,299.15,299.15,299.15,1023,41,2,90,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 12:00:00+02:00,Valencia,301.15,301.15,301.15,1023,34,3,100,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 13:00:00+02:00,Valencia,301.15,301.15,301.15,1023,32,3,100,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 14:00:00+02:00,Valencia,302.15,302.15,302.15,1022,32,3,120,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 15:00:00+02:00,Valencia,302.15,302.15,302.15,1022,30,4,130,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 16:00:00+02:00,Valencia,302.15,302.15,302.15,1021,28,5,120,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 17:00:00+02:00,Valencia,301.15,301.15,301.15,1021,42,5,120,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 18:00:00+02:00,Valencia,300.15,300.15,300.15,1020,47,5,120,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 19:00:00+02:00,Valencia,301.15,301.15,301.15,1020,42,5,120,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 20:00:00+02:00,Valencia,300.15,300.15,300.15,1020,47,4,120,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 21:00:00+02:00,Valencia,299.15,299.15,299.15,1020,57,3,120,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 22:00:00+02:00,Valencia,298.15,298.15,298.15,1020,53,2,80,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2017-07-03 23:00:00+02:00,Valencia,297.15,297.15,297.15,1020,60,2,40,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2017-07-04 00:00:00+02:00,Valencia,297.15,297.15,297.15,1021,64,2,30,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2017-07-04 01:00:00+02:00,Valencia,296.15,296.15,296.15,1021,69,1,20,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2017-07-04 02:00:00+02:00,Valencia,295.15,295.15,295.15,1020,68,3,330,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2017-07-04 03:00:00+02:00,Valencia,294.15,294.15,294.15,1020,64,2,320,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2017-07-04 04:00:00+02:00,Valencia,293.15,293.15,293.15,1019,68,2,320,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2017-07-04 05:00:00+02:00,Valencia,292.15,292.15,292.15,1019,68,1,310,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2017-07-04 06:00:00+02:00,Valencia,292.15,292.15,292.15,1019,63,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2017-07-04 07:00:00+02:00,Valencia,291.15,291.15,291.15,1019,68,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
