dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2015-07-28 05:00:00+02:00,Valencia,297.31,292.59,300.15,1013,88,2,50,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-07-28 06:00:00+02:00,Valencia,297.32,292.59,300.15,1013,88,1,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-07-28 07:00:00+02:00,Valencia,297.26,293.15,299.26,1013,78,2,330,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-07-28 08:00:00+02:00,Valencia,297.76,294.26,299.82,1013,78,2,330,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-07-28 09:00:00+02:00,Valencia,299.18,298.15,301.15,1014,78,2,40,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-07-28 10:00:00+02:00,Valencia,300.04,299.45,301.15,1014,74,2,60,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-07-28 11:00:00+02:00,Valencia,300.83,299.82,302.15,1014,70,3,70,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-07-28 12:00:00+02:00,Valencia,302.34,301.48,303.15,1014,66,3,60,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-07-28 13:00:00+02:00,Valencia,302.94,301.48,304.26,1014,62,2,80,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-07-28 14:00:00+02:00,Valencia,304.17,302.04,306.48,1014,58,4,90,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-07-28 15:00:00+02:00,Valencia,304.62,302.59,307.04,1013,59,4,100,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-07-28 16:00:00+02:00,Valencia,304.67,302.59,308.15,1013,62,5,80,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-07-28 17:00:00+02:00,Valencia,304.27,302.59,307.04,1012,62,5,80,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-07-28 18:00:00+02:00,Valencia,303.75,302.85,304.82,1011,62,5,110,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-07-28 19:00:00+02:00,Valencia,303.04,302.04,304.15,1011,62,5,130,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-07-28 20:00:00+02:00,Valencia,302.13,301.35,303.15,1011,70,4,130,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-07-28 21:00:00+02:00,Valencia,300.55,299.26,302.15,1011,74,3,110,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2015-07-28 22:00:00+02:00,Valencia,299.92,298.15,302.15,1011,74,3,70,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-07-28 23:00:00+02:00,Valencia,299.14,297.04,301.15,1012,78,2,60,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2015-07-29 00:00:00+02:00,Valencia,298.9,296.48,301.15,1013,78,2,70,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
