time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2018-03-12 16:00:00+01:00,360.0,0.0,0.0,9582.0,5347.0,293.0,0.0,0.0,0.0,,1.0,1127.0,3202.0,0.0,5438.0,55.0,96.0,1363.0,284.0,0.0,4012.0,1322.0,,4283.0,32418.0,32560.0,67.2,47.69
2018-03-12 17:00:00+01:00,360.0,0.0,0.0,10306.0,5444.0,302.0,0.0,0.0,0.0,,0.0,1165.0,5278.0,0.0,5459.0,57.0,99.0,471.0,278.0,0.0,3972.0,429.0,,4300.0,33092.0,33163.0,68.83,50.92
2018-03-12 18:00:00+01:00,377.0,0.0,0.0,10981.0,5485.0,305.0,0.0,0.0,0.0,,0.0,1233.0,6159.0,0.0,5489.0,57.0,99.0,111.0,295.0,0.0,3965.0,103.0,,4362.0,35087.0,34939.0,70.15,59.52
2018-03-12 19:00:00+01:00,388.0,0.0,0.0,10392.0,5446.0,305.0,0.0,0.0,0.0,,0.0,1338.0,5671.0,0.0,5510.0,57.0,97.0,70.0,301.0,0.0,3736.0,37.0,,4156.0,35601.0,35173.0,70.0,74.5
2018-03-12 20:00:00+01:00,396.0,0.0,0.0,10238.0,5431.0,306.0,0.0,0.0,0.0,,0.0,1390.0,5918.0,0.0,5535.0,60.0,98.0,47.0,305.0,0.0,3569.0,24.0,,3842.0,35831.0,35440.0,70.01,80.62
2018-03-12 21:00:00+01:00,397.0,0.0,0.0,9762.0,5383.0,315.0,0.0,0.0,0.0,,0.0,1368.0,5987.0,0.0,5539.0,59.0,99.0,45.0,306.0,0.0,3254.0,16.0,,3564.0,34957.0,34759.0,69.89,77.92
2018-03-12 22:00:00+01:00,397.0,0.0,0.0,9380.0,5345.0,323.0,0.0,0.0,0.0,,1.0,1341.0,4113.0,0.0,5540.0,60.0,100.0,36.0,304.0,0.0,2834.0,16.0,,3325.0,32315.0,31999.0,68.4,63.53
2018-03-12 23:00:00+01:00,394.0,0.0,0.0,7880.0,5328.0,316.0,0.0,0.0,0.0,,4.0,1291.0,2634.0,0.0,5541.0,60.0,97.0,32.0,300.0,0.0,2640.0,16.0,,3111.0,29266.0,28887.0,67.51,57.76
2018-03-13 00:00:00+01:00,284.0,0.0,0.0,4197.0,862.0,336.0,0.0,0.0,0.0,,953.0,1797.0,5323.0,0.0,6068.0,53.0,107.0,99.0,310.0,0.0,6303.0,13.0,,6496.0,27392.0,27339.0,44.44,52.89
2018-03-13 01:00:00+01:00,286.0,0.0,0.0,3876.0,860.0,327.0,0.0,0.0,0.0,,1349.0,1784.0,5183.0,0.0,6072.0,54.0,96.0,75.0,312.0,0.0,6176.0,10.0,,6405.0,25614.0,25509.0,39.63,46.57
2018-03-13 02:00:00+01:00,284.0,0.0,0.0,4188.0,861.0,329.0,0.0,0.0,0.0,,2101.0,1783.0,4708.0,0.0,6067.0,55.0,96.0,41.0,308.0,0.0,5451.0,8.0,,6323.0,24507.0,24453.0,34.21,42.09
2018-03-13 03:00:00+01:00,289.0,0.0,0.0,3788.0,874.0,314.0,0.0,0.0,0.0,,2097.0,1774.0,4862.0,0.0,6069.0,54.0,97.0,16.0,307.0,0.0,5091.0,6.0,,6213.0,24112.0,24118.0,33.71,40.34
2018-03-13 04:00:00+01:00,287.0,0.0,0.0,3732.0,840.0,312.0,0.0,0.0,0.0,,2479.0,1761.0,4305.0,0.0,6071.0,54.0,97.0,16.0,302.0,0.0,5012.0,9.0,,6129.0,24055.0,24108.0,33.61,40.4
2018-03-13 05:00:00+01:00,286.0,0.0,0.0,3865.0,929.0,322.0,0.0,0.0,0.0,,1954.0,1758.0,4404.0,0.0,6074.0,54.0,96.0,16.0,308.0,0.0,4724.0,8.0,,6197.0,24736.0,24804.0,34.01,41.71
2018-03-13 06:00:00+01:00,284.0,0.0,0.0,4056.0,1101.0,322.0,0.0,0.0,0.0,,471.0,1755.0,5473.0,0.0,6073.0,54.0,91.0,17.0,312.0,0.0,4545.0,6.0,,6281.0,27458.0,27480.0,41.06,48.59
2018-03-13 07:00:00+01:00,284.0,0.0,0.0,4957.0,1171.0,334.0,0.0,0.0,0.0,,139.0,1794.0,7468.0,0.0,6073.0,55.0,99.0,25.0,316.0,0.0,4818.0,34.0,,6477.0,31421.0,31201.0,51.17,57.09
2018-03-13 08:00:00+01:00,286.0,0.0,0.0,5673.0,1231.0,347.0,0.0,0.0,0.0,,56.0,1800.0,8228.0,0.0,6074.0,55.0,104.0,207.0,314.0,0.0,5299.0,269.0,,6662.0,34036.0,33821.0,54.02,64.1
2018-03-13 09:00:00+01:00,289.0,0.0,0.0,6067.0,1275.0,347.0,0.0,0.0,0.0,,56.0,1819.0,8421.0,0.0,6077.0,55.0,102.0,743.0,312.0,0.0,5747.0,761.0,,6912.0,35094.0,35054.0,57.68,66.06
2018-03-13 10:00:00+01:00,289.0,0.0,0.0,5814.0,1273.0,350.0,0.0,0.0,0.0,,3.0,1808.0,7795.0,0.0,6077.0,55.0,101.0,1475.0,310.0,0.0,6603.0,1328.0,,7389.0,35232.0,35364.0,57.9,66.29
