time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2017-12-19 08:00:00+01:00,388.0,961.0,0.0,11690.0,7198.0,332.0,0.0,0.0,0.0,,0.0,965.0,1144.0,0.0,7088.0,45.0,92.0,54.0,302.0,0.0,6627.0,115.0,,6510.0,36531.0,35989.0,71.0,77.5
2017-12-19 09:00:00+01:00,386.0,982.0,0.0,12063.0,7170.0,334.0,0.0,0.0,0.0,,0.0,999.0,1717.0,0.0,7086.0,46.0,94.0,709.0,303.0,0.0,6225.0,592.0,,6387.0,37562.0,36993.0,72.19,78.61
2017-12-19 10:00:00+01:00,382.0,985.0,0.0,11980.0,7162.0,334.0,0.0,0.0,0.0,,0.0,1021.0,1840.0,0.0,7081.0,47.0,93.0,1864.0,303.0,0.0,5733.0,1559.0,,5932.0,38125.0,37346.0,73.02,80.97
2017-12-19 11:00:00+01:00,374.0,976.0,0.0,11706.0,7125.0,331.0,0.0,0.0,0.0,,0.0,1021.0,1397.0,0.0,7085.0,46.0,91.0,2846.0,303.0,0.0,5582.0,2473.0,,5505.0,37833.0,36965.0,72.19,79.9
2017-12-19 12:00:00+01:00,367.0,987.0,0.0,11480.0,7165.0,332.0,0.0,0.0,0.0,,0.0,1010.0,1134.0,0.0,7085.0,45.0,91.0,3408.0,297.0,0.0,5334.0,3192.0,,5409.0,37364.0,36474.0,70.97,78.75
2017-12-19 13:00:00+01:00,389.0,987.0,0.0,11131.0,7231.0,339.0,0.0,0.0,0.0,,0.0,1001.0,976.0,0.0,7085.0,46.0,92.0,3472.0,294.0,0.0,5400.0,3375.0,,5325.0,37104.0,36186.0,70.8,77.49
2017-12-19 14:00:00+01:00,381.0,988.0,0.0,10883.0,7273.0,345.0,0.0,0.0,0.0,,0.0,1016.0,936.0,0.0,7085.0,50.0,93.0,3419.0,293.0,0.0,5447.0,3448.0,,5495.0,36056.0,35237.0,70.2,76.94
2017-12-19 15:00:00+01:00,383.0,988.0,0.0,10743.0,7410.0,350.0,0.0,0.0,0.0,,0.0,1044.0,867.0,0.0,7086.0,53.0,94.0,3186.0,301.0,0.0,5663.0,3176.0,,5566.0,35706.0,34899.0,70.32,77.01
2017-12-19 16:00:00+01:00,390.0,988.0,0.0,11024.0,7496.0,351.0,0.0,0.0,0.0,,0.0,1056.0,956.0,0.0,7085.0,56.0,92.0,2387.0,303.0,0.0,5745.0,2207.0,,5687.0,35746.0,34742.0,71.01,77.72
2017-12-19 17:00:00+01:00,383.0,988.0,0.0,12141.0,7545.0,355.0,0.0,0.0,0.0,,0.0,1074.0,1367.0,0.0,7085.0,56.0,95.0,984.0,301.0,0.0,6034.0,962.0,,5874.0,36511.0,35526.0,73.02,79.85
2017-12-19 18:00:00+01:00,356.0,988.0,0.0,12844.0,7573.0,355.0,0.0,0.0,0.0,,0.0,1099.0,2201.0,0.0,7084.0,56.0,96.0,195.0,295.0,0.0,6298.0,185.0,,6249.0,38239.0,37440.0,78.17,86.76
2017-12-19 19:00:00+01:00,355.0,988.0,0.0,12866.0,7613.0,356.0,0.0,0.0,0.0,,0.0,1092.0,2380.0,0.0,7088.0,56.0,96.0,59.0,293.0,0.0,6361.0,62.0,,6366.0,38714.0,38133.0,76.74,85.18
2017-12-19 20:00:00+01:00,362.0,987.0,0.0,11984.0,7607.0,348.0,0.0,0.0,0.0,,0.0,1091.0,1479.0,0.0,7095.0,56.0,94.0,52.0,302.0,0.0,6214.0,21.0,,6181.0,38960.0,38388.0,72.04,80.71
2017-12-19 21:00:00+01:00,379.0,988.0,0.0,10987.0,7544.0,351.0,0.0,0.0,0.0,,12.0,1068.0,1161.0,0.0,7096.0,49.0,96.0,39.0,307.0,0.0,6146.0,8.0,,6153.0,38347.0,37740.0,71.01,78.89
2017-12-19 22:00:00+01:00,380.0,909.0,0.0,8863.0,7528.0,352.0,0.0,0.0,0.0,,98.0,1022.0,999.0,0.0,7096.0,46.0,96.0,35.0,307.0,0.0,5780.0,23.0,,5861.0,35468.0,35029.0,66.0,73.05
2017-12-19 23:00:00+01:00,376.0,897.0,0.0,7172.0,7396.0,340.0,0.0,0.0,0.0,,236.0,991.0,637.0,0.0,7096.0,46.0,87.0,31.0,305.0,0.0,5253.0,28.0,,5369.0,32205.0,31599.0,60.05,67.3
2017-12-20 00:00:00+01:00,374.0,931.0,0.0,6223.0,7265.0,318.0,0.0,0.0,0.0,,457.0,904.0,596.0,0.0,7097.0,46.0,85.0,31.0,306.0,0.0,4781.0,25.0,,4861.0,29201.0,28936.0,54.13,59.24
2017-12-20 01:00:00+01:00,374.0,977.0,0.0,5963.0,7146.0,314.0,0.0,0.0,0.0,,977.0,887.0,670.0,0.0,7097.0,46.0,85.0,29.0,312.0,0.0,4361.0,21.0,,4455.0,26908.0,26699.0,51.9,56.52
2017-12-20 02:00:00+01:00,376.0,783.0,0.0,5739.0,6647.0,311.0,0.0,0.0,0.0,,1630.0,882.0,561.0,0.0,7098.0,47.0,84.0,30.0,315.0,0.0,4207.0,23.0,,4114.0,25464.0,25379.0,49.1,53.83
2017-12-20 03:00:00+01:00,374.0,558.0,0.0,5480.0,6061.0,314.0,0.0,0.0,0.0,,1943.0,865.0,474.0,0.0,7099.0,47.0,84.0,30.0,317.0,0.0,4249.0,24.0,,4107.0,24845.0,24917.0,47.89,52.54
2017-12-20 04:00:00+01:00,373.0,555.0,0.0,5480.0,5897.0,308.0,0.0,0.0,0.0,,1953.0,876.0,512.0,0.0,7099.0,47.0,84.0,30.0,316.0,0.0,4202.0,24.0,,4201.0,24694.0,24818.0,47.57,52.05
2017-12-20 05:00:00+01:00,374.0,709.0,0.0,5742.0,6395.0,308.0,0.0,0.0,0.0,,1448.0,874.0,559.0,0.0,7099.0,47.0,84.0,31.0,316.0,0.0,4188.0,24.0,,4213.0,25445.0,25557.0,49.56,54.13
2017-12-20 06:00:00+01:00,378.0,927.0,0.0,7239.0,7150.0,313.0,0.0,0.0,0.0,,239.0,876.0,666.0,0.0,7097.0,47.0,85.0,30.0,314.0,0.0,4265.0,23.0,,4233.0,28164.0,28268.0,57.35,61.99
2017-12-20 07:00:00+01:00,380.0,976.0,0.0,10830.0,7615.0,305.0,0.0,0.0,0.0,,1.0,977.0,1743.0,0.0,7092.0,47.0,92.0,30.0,310.0,0.0,4422.0,22.0,,4402.0,33022.0,33172.0,72.19,76.37
2017-12-20 08:00:00+01:00,385.0,978.0,0.0,12203.0,7647.0,325.0,0.0,0.0,0.0,,0.0,1001.0,2432.0,0.0,7090.0,46.0,90.0,52.0,302.0,0.0,4631.0,127.0,,4619.0,36426.0,36350.0,75.19,81.23
2017-12-20 09:00:00+01:00,379.0,977.0,0.0,12577.0,7566.0,324.0,0.0,0.0,0.0,,0.0,1032.0,2844.0,0.0,7092.0,48.0,93.0,573.0,303.0,0.0,4864.0,615.0,,4817.0,37205.0,37326.0,76.11,82.16
2017-12-20 10:00:00+01:00,386.0,974.0,0.0,12630.0,7575.0,324.0,0.0,0.0,0.0,,0.0,1085.0,2476.0,0.0,7090.0,47.0,91.0,1622.0,302.0,0.0,5030.0,1552.0,,4982.0,37525.0,37726.0,75.78,83.3
2017-12-20 11:00:00+01:00,385.0,978.0,0.0,12270.0,7617.0,320.0,0.0,0.0,0.0,,0.0,1093.0,2295.0,0.0,7090.0,46.0,94.0,2535.0,298.0,0.0,4940.0,2586.0,,4968.0,37467.0,37339.0,73.94,81.66
