time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2018-11-02 13:00:00+01:00,373.0,185.0,0.0,3269.0,2894.0,247.0,0.0,0.0,0.0,,864.0,962.0,1230.0,0.0,7108.0,54.0,100.0,4013.0,321.0,0.0,8369.0,3958.0,,8232.0,30312.0,30014.0,50.43,71.47
2018-11-02 14:00:00+01:00,366.0,184.0,0.0,3287.0,2944.0,242.0,0.0,0.0,0.0,,1134.0,981.0,1232.0,0.0,7108.0,52.0,96.0,3919.0,323.0,0.0,8954.0,3858.0,,8694.0,30048.0,29814.0,47.31,68.76
2018-11-02 15:00:00+01:00,358.0,188.0,0.0,3227.0,2721.0,233.0,0.0,0.0,0.0,,2256.0,998.0,1132.0,0.0,7108.0,51.0,97.0,3536.0,324.0,0.0,9505.0,3586.0,,9279.0,28613.0,28485.0,44.67,70.49
2018-11-02 16:00:00+01:00,361.0,197.0,0.0,3385.0,2733.0,244.0,0.0,0.0,0.0,,3074.0,1013.0,1224.0,0.0,7108.0,52.0,99.0,2902.0,331.0,0.0,9895.0,2935.0,,9591.0,27857.0,27806.0,44.32,70.71
2018-11-02 17:00:00+01:00,365.0,210.0,0.0,3559.0,2978.0,241.0,0.0,0.0,0.0,,2476.0,1039.0,1361.0,0.0,7107.0,52.0,101.0,1909.0,331.0,0.0,9266.0,1924.0,,9541.0,27680.0,27538.0,44.47,72.91
2018-11-02 18:00:00+01:00,364.0,214.0,0.0,3508.0,3276.0,243.0,0.0,0.0,0.0,,1141.0,1107.0,1920.0,0.0,7106.0,53.0,99.0,670.0,333.0,0.0,8853.0,804.0,,8859.0,29241.0,28800.0,48.4,78.36
2018-11-02 19:00:00+01:00,371.0,232.0,0.0,3830.0,3737.0,243.0,0.0,0.0,0.0,,34.0,1238.0,2935.0,0.0,7107.0,54.0,98.0,316.0,325.0,0.0,9046.0,272.0,,8849.0,31913.0,31815.0,61.68,79.61
2018-11-02 20:00:00+01:00,374.0,292.0,0.0,3972.0,4065.0,244.0,0.0,0.0,0.0,,0.0,1294.0,3259.0,0.0,7107.0,55.0,99.0,212.0,334.0,0.0,9306.0,131.0,,9265.0,33455.0,33319.0,63.03,78.33
2018-11-02 21:00:00+01:00,372.0,298.0,0.0,4043.0,4125.0,243.0,0.0,0.0,0.0,,0.0,1293.0,3300.0,0.0,7107.0,56.0,96.0,119.0,332.0,0.0,9530.0,74.0,,9384.0,33678.0,33586.0,63.86,73.2
2018-11-02 22:00:00+01:00,366.0,308.0,0.0,3977.0,4103.0,243.0,0.0,0.0,0.0,,0.0,1305.0,3118.0,0.0,7108.0,58.0,95.0,61.0,326.0,0.0,9403.0,93.0,,9376.0,32389.0,32515.0,62.49,72.49
