time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2016-06-25 17:00:00+02:00,338.0,0.0,0.0,3758.0,1602.0,246.0,0.0,0.0,0.0,,628.0,1047.0,1625.0,0.0,6961.0,58.0,79.0,4414.0,244.0,0.0,8228.0,4398.0,,8177.0,26956.0,27958.0,29.0,36.71
2016-06-25 18:00:00+02:00,340.0,0.0,0.0,3999.0,1525.0,247.0,0.0,0.0,0.0,,626.0,1030.0,1189.0,0.0,6960.0,59.0,81.0,3984.0,242.0,0.0,8777.0,3749.0,,8790.0,26959.0,27863.0,29.19,37.88
2016-06-25 19:00:00+02:00,338.0,0.0,0.0,4007.0,1426.0,249.0,0.0,0.0,0.0,,529.0,1027.0,1223.0,0.0,6958.0,59.0,82.0,3242.0,246.0,0.0,9109.0,2987.0,,9145.0,27104.0,27874.0,29.44,37.93
2016-06-25 20:00:00+02:00,339.0,0.0,0.0,4160.0,1461.0,249.0,0.0,0.0,0.0,,210.0,1038.0,1434.0,0.0,6960.0,58.0,78.0,2170.0,246.0,0.0,9409.0,2057.0,,9413.0,27103.0,28076.0,35.0,42.9
2016-06-25 21:00:00+02:00,339.0,0.0,0.0,4447.0,1590.0,249.0,0.0,0.0,0.0,,79.0,1084.0,1875.0,0.0,6965.0,58.0,80.0,1041.0,238.0,0.0,9400.0,1176.0,,9481.0,27462.0,28349.0,37.0,44.73
2016-06-25 22:00:00+02:00,337.0,0.0,0.0,4431.0,1622.0,247.0,0.0,0.0,0.0,,17.0,1081.0,1966.0,0.0,6977.0,58.0,80.0,710.0,242.0,0.0,9344.0,786.0,,9369.0,27824.0,28390.0,36.79,44.67
2016-06-25 23:00:00+02:00,335.0,0.0,0.0,4221.0,1429.0,246.0,0.0,0.0,0.0,,714.0,1034.0,1674.0,0.0,6976.0,58.0,76.0,660.0,245.0,0.0,9551.0,661.0,,9362.0,26321.0,26847.0,29.44,38.37
2016-06-26 00:00:00+02:00,329.0,0.0,0.0,3753.0,1239.0,244.0,0.0,0.0,0.0,,1518.0,980.0,1495.0,0.0,6979.0,58.0,77.0,628.0,247.0,0.0,9555.0,617.0,,9531.0,25293.0,25268.0,26.01,34.84
2016-06-26 01:00:00+02:00,326.0,0.0,0.0,3814.0,1164.0,248.0,0.0,0.0,0.0,,2380.0,971.0,1440.0,0.0,6981.0,58.0,81.0,591.0,245.0,0.0,9200.0,589.0,,9329.0,23871.0,23606.0,23.8,33.41
2016-06-26 02:00:00+02:00,325.0,0.0,0.0,3817.0,1143.0,252.0,0.0,0.0,0.0,,2794.0,963.0,1057.0,0.0,6984.0,58.0,83.0,568.0,246.0,0.0,8765.0,587.0,,8857.0,22700.0,22353.0,22.75,32.61
2016-06-26 03:00:00+02:00,299.0,0.0,0.0,3949.0,1142.0,253.0,0.0,0.0,0.0,,3320.0,954.0,739.0,0.0,6987.0,59.0,82.0,529.0,246.0,0.0,8559.0,535.0,,8544.0,21945.0,21682.0,22.55,32.43
2016-06-26 04:00:00+02:00,293.0,0.0,0.0,4197.0,1166.0,247.0,0.0,0.0,0.0,,3474.0,963.0,799.0,0.0,6992.0,58.0,80.0,528.0,246.0,0.0,8276.0,520.0,,8319.0,21574.0,21342.0,20.0,31.29
2016-06-26 05:00:00+02:00,293.0,0.0,0.0,4040.0,1199.0,253.0,0.0,0.0,0.0,,3435.0,964.0,732.0,0.0,6998.0,58.0,80.0,525.0,248.0,0.0,8123.0,475.0,,8128.0,21313.0,21080.0,18.77,29.2
2016-06-26 06:00:00+02:00,290.0,0.0,0.0,4194.0,1254.0,233.0,0.0,0.0,0.0,,3562.0,977.0,823.0,0.0,7000.0,58.0,78.0,466.0,248.0,0.0,8127.0,465.0,,8072.0,20921.0,20920.0,16.0,27.77
2016-06-26 07:00:00+02:00,293.0,0.0,0.0,3858.0,1197.0,255.0,0.0,0.0,0.0,,3515.0,968.0,841.0,0.0,7007.0,57.0,76.0,454.0,248.0,0.0,8042.0,586.0,,8125.0,20677.0,20828.0,17.0,27.95
2016-06-26 08:00:00+02:00,296.0,0.0,0.0,3827.0,1257.0,256.0,0.0,0.0,0.0,,3277.0,975.0,949.0,0.0,7009.0,58.0,79.0,998.0,249.0,0.0,7763.0,1344.0,,7716.0,21682.0,21785.0,22.54,32.04
2016-06-26 09:00:00+02:00,297.0,0.0,0.0,3381.0,1322.0,257.0,0.0,0.0,0.0,,2509.0,983.0,1156.0,0.0,7007.0,58.0,75.0,2633.0,247.0,0.0,7541.0,2955.0,,7535.0,23283.0,23174.0,22.78,31.42
2016-06-26 10:00:00+02:00,302.0,0.0,0.0,3030.0,1190.0,257.0,0.0,0.0,0.0,,2050.0,986.0,1724.0,0.0,7005.0,58.0,74.0,3739.0,243.0,0.0,7169.0,3975.0,,7307.0,24889.0,24464.0,23.27,31.03
2016-06-26 11:00:00+02:00,305.0,0.0,0.0,2988.0,1175.0,257.0,0.0,0.0,0.0,,1728.0,997.0,2047.0,0.0,6998.0,58.0,75.0,4354.0,227.0,0.0,7085.0,4499.0,,7117.0,25847.0,25168.0,23.7,31.7
2016-06-26 12:00:00+02:00,309.0,0.0,0.0,2958.0,1159.0,252.0,0.0,0.0,0.0,,1414.0,1030.0,2218.0,0.0,6993.0,59.0,73.0,4817.0,186.0,0.0,6966.0,4814.0,,7055.0,26335.0,25600.0,24.1,31.81
2016-06-26 13:00:00+02:00,309.0,0.0,0.0,2919.0,1170.0,246.0,0.0,0.0,0.0,,1038.0,1032.0,2190.0,0.0,6984.0,59.0,74.0,5063.0,193.0,0.0,6994.0,4919.0,,6932.0,26815.0,26147.0,26.51,34.04
2016-06-26 14:00:00+02:00,308.0,0.0,0.0,3046.0,1163.0,246.0,0.0,0.0,0.0,,1242.0,1077.0,2721.0,0.0,6983.0,58.0,73.0,5094.0,199.0,0.0,6587.0,4870.0,,6871.0,26727.0,26300.0,27.05,36.07
2016-06-26 15:00:00+02:00,313.0,0.0,0.0,3079.0,1159.0,244.0,0.0,0.0,0.0,,1244.0,1054.0,2229.0,0.0,6976.0,58.0,75.0,4953.0,198.0,0.0,7009.0,4773.0,,6792.0,25741.0,25567.0,26.35,33.66
2016-06-26 16:00:00+02:00,333.0,0.0,0.0,3000.0,1181.0,244.0,0.0,0.0,0.0,,1233.0,1030.0,1532.0,0.0,6971.0,58.0,77.0,4584.0,199.0,0.0,7623.0,4613.0,,7390.0,25138.0,25126.0,26.51,34.31
2016-06-26 17:00:00+02:00,325.0,0.0,0.0,3126.0,1156.0,243.0,0.0,0.0,0.0,,1244.0,1023.0,1446.0,0.0,6971.0,58.0,77.0,4106.0,195.0,0.0,8005.0,4309.0,,7915.0,24992.0,25000.0,26.01,33.46
2016-06-26 18:00:00+02:00,313.0,0.0,0.0,3286.0,1186.0,242.0,0.0,0.0,0.0,,1318.0,1022.0,1375.0,0.0,6967.0,58.0,78.0,3596.0,196.0,0.0,8298.0,3665.0,,8251.0,25233.0,25187.0,24.51,32.3
2016-06-26 19:00:00+02:00,333.0,0.0,0.0,3451.0,1219.0,245.0,0.0,0.0,0.0,,1191.0,1046.0,1733.0,0.0,6961.0,59.0,78.0,2858.0,193.0,0.0,8504.0,2838.0,,8478.0,25681.0,25521.0,25.51,33.02
2016-06-26 20:00:00+02:00,336.0,0.0,0.0,3603.0,1255.0,246.0,0.0,0.0,0.0,,629.0,1037.0,2361.0,0.0,6964.0,59.0,78.0,1864.0,198.0,0.0,8383.0,1843.0,,8565.0,26287.0,26092.0,27.0,35.25
2016-06-26 21:00:00+02:00,336.0,0.0,0.0,4047.0,1441.0,246.0,0.0,0.0,0.0,,1.0,1046.0,2936.0,0.0,6967.0,59.0,77.0,934.0,198.0,0.0,8063.0,1015.0,,8207.0,27050.0,27007.0,31.0,39.28
2016-06-26 22:00:00+02:00,338.0,0.0,0.0,4277.0,1552.0,249.0,0.0,0.0,0.0,,0.0,1080.0,3001.0,0.0,6976.0,58.0,78.0,679.0,198.0,0.0,8259.0,720.0,,8115.0,28050.0,28401.0,41.1,48.18
2016-06-26 23:00:00+02:00,337.0,0.0,0.0,3951.0,1538.0,257.0,0.0,0.0,0.0,,4.0,1028.0,2743.0,0.0,6979.0,58.0,76.0,655.0,199.0,0.0,8235.0,619.0,,8271.0,26545.0,27127.0,30.35,38.09
2016-06-27 00:00:00+02:00,342.0,0.0,0.0,4336.0,1545.0,259.0,0.0,0.0,0.0,,189.0,978.0,1126.0,0.0,6986.0,58.0,76.0,600.0,199.0,0.0,7722.0,570.0,,7873.0,24977.0,25309.0,31.69,39.66
2016-06-27 01:00:00+02:00,341.0,0.0,0.0,4136.0,1432.0,259.0,0.0,0.0,0.0,,519.0,959.0,1015.0,0.0,6995.0,58.0,77.0,562.0,199.0,0.0,7108.0,576.0,,7239.0,23324.0,23674.0,28.45,36.51
2016-06-27 02:00:00+02:00,344.0,0.0,0.0,4101.0,1520.0,259.0,0.0,0.0,0.0,,578.0,1004.0,928.0,0.0,7001.0,58.0,76.0,556.0,199.0,0.0,6514.0,538.0,,6654.0,22352.0,22700.0,26.8,34.99
2016-06-27 03:00:00+02:00,337.0,0.0,0.0,4269.0,1631.0,256.0,0.0,0.0,0.0,,599.0,943.0,847.0,0.0,7002.0,59.0,76.0,556.0,199.0,0.0,5968.0,510.0,,6037.0,22000.0,22264.0,26.8,35.12
2016-06-27 04:00:00+02:00,339.0,0.0,0.0,4457.0,1769.0,259.0,0.0,0.0,0.0,,598.0,941.0,793.0,0.0,7003.0,59.0,75.0,506.0,199.0,0.0,5406.0,494.0,,5545.0,21999.0,22215.0,28.0,35.93
2016-06-27 05:00:00+02:00,335.0,0.0,0.0,4521.0,2058.0,259.0,0.0,0.0,0.0,,389.0,945.0,767.0,0.0,7007.0,59.0,76.0,403.0,196.0,0.0,5149.0,426.0,,5101.0,22493.0,22710.0,28.51,36.03
2016-06-27 06:00:00+02:00,338.0,0.0,0.0,4682.0,2535.0,263.0,0.0,0.0,0.0,,195.0,970.0,1072.0,0.0,7013.0,59.0,77.0,223.0,197.0,0.0,5493.0,312.0,,5220.0,24504.0,24627.0,36.05,44.17
2016-06-27 07:00:00+02:00,341.0,0.0,0.0,5059.0,2973.0,279.0,0.0,0.0,0.0,,133.0,1045.0,1554.0,0.0,7017.0,59.0,83.0,317.0,199.0,0.0,5408.0,481.0,,5439.0,27325.0,27018.0,39.24,45.12
2016-06-27 08:00:00+02:00,333.0,0.0,0.0,4901.0,3491.0,313.0,0.0,0.0,0.0,,65.0,1092.0,3142.0,0.0,7022.0,65.0,85.0,962.0,200.0,0.0,4730.0,1237.0,,4960.0,29666.0,29275.0,44.36,51.29
2016-06-27 09:00:00+02:00,323.0,0.0,0.0,4909.0,3942.0,325.0,0.0,0.0,0.0,,63.0,1151.0,3874.0,0.0,7018.0,65.0,83.0,2339.0,196.0,0.0,4395.0,2798.0,,4399.0,31374.0,31304.0,43.25,49.62
2016-06-27 10:00:00+02:00,320.0,0.0,0.0,4493.0,4175.0,326.0,0.0,0.0,0.0,,0.0,1153.0,3943.0,0.0,6962.0,62.0,85.0,3930.0,197.0,0.0,4169.0,4088.0,,4272.0,32358.0,32548.0,41.94,48.6
2016-06-27 11:00:00+02:00,305.0,0.0,0.0,4600.0,4294.0,323.0,0.0,0.0,0.0,,0.0,1209.0,4575.0,0.0,6941.0,66.0,87.0,4700.0,210.0,0.0,3776.0,4502.0,,3932.0,32844.0,33014.0,40.19,49.35
2016-06-27 12:00:00+02:00,316.0,0.0,0.0,4766.0,4268.0,326.0,0.0,0.0,0.0,,0.0,1184.0,4594.0,0.0,6967.0,68.0,91.0,5065.0,227.0,0.0,3625.0,4849.0,,3623.0,33569.0,33681.0,41.44,50.4
2016-06-27 13:00:00+02:00,318.0,0.0,0.0,4671.0,4336.0,326.0,0.0,0.0,0.0,,0.0,1202.0,4588.0,0.0,6983.0,68.0,91.0,5251.0,235.0,0.0,3734.0,5155.0,,3586.0,33799.0,34096.0,41.94,50.99
2016-06-27 14:00:00+02:00,319.0,0.0,0.0,4588.0,4342.0,314.0,0.0,0.0,0.0,,0.0,1256.0,4403.0,0.0,6983.0,68.0,88.0,5247.0,234.0,0.0,3898.0,5173.0,,3864.0,32809.0,33277.0,41.19,50.28
2016-06-27 15:00:00+02:00,320.0,0.0,0.0,4552.0,4426.0,313.0,0.0,0.0,0.0,,0.0,1148.0,4473.0,0.0,6985.0,67.0,90.0,5086.0,235.0,0.0,3809.0,5045.0,,3925.0,32360.0,32633.0,41.0,49.33
2016-06-27 16:00:00+02:00,335.0,0.0,0.0,4689.0,4611.0,320.0,0.0,0.0,0.0,,0.0,1120.0,4772.0,0.0,6981.0,65.0,92.0,4860.0,231.0,0.0,3703.0,4734.0,,3722.0,32432.0,32890.0,41.01,49.15
2016-06-27 17:00:00+02:00,346.0,0.0,0.0,4830.0,4720.0,320.0,0.0,0.0,0.0,,0.0,1123.0,4907.0,0.0,6982.0,59.0,94.0,4305.0,230.0,0.0,4102.0,4288.0,,3956.0,32574.0,33129.0,41.19,49.33
2016-06-27 18:00:00+02:00,324.0,0.0,0.0,4954.0,4729.0,326.0,0.0,0.0,0.0,,0.0,1143.0,5021.0,0.0,6980.0,60.0,93.0,3614.0,227.0,0.0,4515.0,3678.0,,4578.0,32410.0,32770.0,40.01,48.62
2016-06-27 19:00:00+02:00,317.0,0.0,0.0,4978.0,4737.0,330.0,0.0,0.0,0.0,,0.0,1183.0,5188.0,0.0,6975.0,60.0,96.0,2784.0,228.0,0.0,4550.0,2935.0,,4708.0,32060.0,32407.0,39.05,46.16
2016-06-27 20:00:00+02:00,311.0,0.0,0.0,4960.0,4764.0,329.0,0.0,0.0,0.0,,0.0,1181.0,5264.0,0.0,6964.0,61.0,94.0,1666.0,230.0,0.0,4754.0,1847.0,,4672.0,31672.0,31902.0,40.01,46.95
2016-06-27 21:00:00+02:00,296.0,0.0,0.0,4681.0,4819.0,333.0,0.0,0.0,0.0,,0.0,1129.0,4702.0,0.0,6966.0,60.0,94.0,746.0,230.0,0.0,4994.0,964.0,,4929.0,31380.0,31645.0,41.69,48.64
