dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2018-03-27 14:00:00+02:00, Barcelona,287.15,286.15,288.15,1020,58,4,240,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-27 15:00:00+02:00, Barcelona,288.15,286.15,290.15,1020,55,2,240,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-27 16:00:00+02:00, Barcelona,289.15,287.15,291.15,1019,52,3,220,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-27 17:00:00+02:00, Barcelona,288.15,287.15,289.15,1018,59,2,90,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-27 18:00:00+02:00, Barcelona,288.15,287.15,289.15,1018,63,2,100,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-27 19:00:00+02:00, Barcelona,288.15,287.15,289.15,1018,67,2,70,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-27 20:00:00+02:00, Barcelona,288.65,288.15,289.15,1018,67,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-27 21:00:00+02:00, Barcelona,287.15,287.15,287.15,1018,82,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-03-27 22:00:00+02:00, Barcelona,286.65,286.15,287.15,1018,82,2,71,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-27 23:00:00+02:00, Barcelona,286.15,285.15,287.15,1018,87,0,280,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-28 00:00:00+02:00, Barcelona,285.65,284.15,287.15,1018,93,0,230,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-28 01:00:00+02:00, Barcelona,285.65,285.15,286.15,1018,87,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-28 02:00:00+02:00, Barcelona,283.15,283.15,283.15,1018,93,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-28 03:00:00+02:00, Barcelona,284.15,283.15,285.15,1018,93,2,300,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-28 04:00:00+02:00, Barcelona,284.15,283.15,285.15,1017,87,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-03-28 05:00:00+02:00, Barcelona,284.15,282.15,286.15,1017,93,2,36,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-03-28 06:00:00+02:00, Barcelona,283.15,281.15,285.15,1017,93,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-03-28 07:00:00+02:00, Barcelona,283.15,282.15,284.15,1017,93,2,310,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-28 08:00:00+02:00, Barcelona,282.65,281.15,284.15,1016,93,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-28 09:00:00+02:00, Barcelona,282.65,281.15,284.15,1016,93,2,48,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 10:00:00+02:00, Barcelona,285.65,285.15,286.15,1016,81,0,66,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 11:00:00+02:00, Barcelona,288.65,288.15,289.15,1016,72,0,66,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 12:00:00+02:00, Barcelona,290.65,290.15,291.15,1016,59,0,66,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 13:00:00+02:00, Barcelona,290.65,289.15,292.15,1016,55,2,155,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 14:00:00+02:00, Barcelona,292.15,290.15,294.15,1015,43,1,260,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 15:00:00+02:00, Barcelona,292.15,290.15,294.15,1014,49,2,90,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 16:00:00+02:00, Barcelona,293.65,291.15,296.15,1012,40,3,190,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 17:00:00+02:00, Barcelona,294.15,291.15,297.15,1011,29,6,260,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 18:00:00+02:00, Barcelona,292.15,291.15,293.15,1010,56,5,110,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 19:00:00+02:00, Barcelona,292.65,291.15,294.15,1010,52,3,130,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 20:00:00+02:00, Barcelona,291.65,290.15,293.15,1010,40,4,190,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-28 21:00:00+02:00, Barcelona,290.65,289.15,292.15,1010,42,2,210,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-28 22:00:00+02:00, Barcelona,289.15,288.15,290.15,1011,48,1,0,0.0,0.0,0.0,12,801,clouds,few clouds,02n
2018-03-28 23:00:00+02:00, Barcelona,287.65,287.15,288.15,1011,67,3,225,0.0,0.0,0.0,12,801,clouds,few clouds,02n
2018-03-29 00:00:00+02:00, Barcelona,286.15,286.15,286.15,1012,82,0,0,0.0,0.0,0.0,12,801,clouds,few clouds,02n
2018-03-29 01:00:00+02:00, Barcelona,285.65,285.15,286.15,1011,81,5,50,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-03-29 02:00:00+02:00, Barcelona,285.65,285.15,286.15,1011,93,5,50,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-03-29 03:00:00+02:00, Barcelona,284.65,283.15,286.15,1010,93,0,280,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-03-29 04:00:00+02:00, Barcelona,283.65,282.15,285.15,1010,93,0,0,0.0,0.0,0.0,24,701,mist,mist,50n
2018-03-29 05:00:00+02:00, Barcelona,283.65,283.15,284.15,1009,87,7,56,0.0,0.0,0.0,24,801,clouds,few clouds,02n
2018-03-29 06:00:00+02:00, Barcelona,284.15,283.15,285.15,1009,93,1,290,0.0,0.0,0.0,24,801,clouds,few clouds,02n
2018-03-29 07:00:00+02:00, Barcelona,284.15,283.15,285.15,1010,93,1,270,0.0,0.0,0.0,68,803,clouds,broken clouds,04n
2018-03-29 08:00:00+02:00, Barcelona,284.15,283.15,285.15,1009,87,0,0,0.0,0.0,0.0,68,803,clouds,broken clouds,04n
2018-03-29 09:00:00+02:00, Barcelona,284.65,283.15,286.15,1010,93,4,30,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-29 10:00:00+02:00, Barcelona,286.65,286.15,287.15,1010,82,2,30,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-29 11:00:00+02:00, Barcelona,289.15,289.15,289.15,1010,72,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-29 12:00:00+02:00, Barcelona,289.15,288.15,290.15,1010,63,2,190,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2018-03-29 13:00:00+02:00, Barcelona,289.65,288.15,291.15,1010,52,2,230,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-29 14:00:00+02:00, Barcelona,290.15,288.15,292.15,1009,52,2,180,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-29 15:00:00+02:00, Barcelona,289.65,288.15,291.15,1008,55,6,170,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-29 16:00:00+02:00, Barcelona,289.65,288.15,291.15,1008,55,6,170,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-29 17:00:00+02:00, Barcelona,289.65,288.15,291.15,1008,52,5,190,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-29 18:00:00+02:00, Barcelona,288.65,287.15,290.15,1007,55,5,170,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-29 19:00:00+02:00, Barcelona,287.65,287.15,288.15,1007,62,5,130,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2018-03-29 20:00:00+02:00, Barcelona,287.15,287.15,287.15,1007,67,3,130,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2018-03-29 21:00:00+02:00, Barcelona,286.15,286.15,286.15,1008,76,1,100,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-03-29 22:00:00+02:00, Barcelona,285.65,285.15,286.15,1008,87,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-29 23:00:00+02:00, Barcelona,285.65,285.15,286.15,1008,87,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-30 00:00:00+02:00, Barcelona,284.65,283.15,286.15,1008,87,3,214,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-30 01:00:00+02:00, Barcelona,283.65,282.15,285.15,1007,87,1,280,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-30 02:00:00+02:00, Barcelona,284.15,283.15,285.15,1007,93,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-30 03:00:00+02:00, Barcelona,284.15,284.15,284.15,1006,87,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2018-03-30 04:00:00+02:00, Barcelona,284.15,284.15,284.15,1005,87,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-03-30 05:00:00+02:00, Barcelona,284.15,284.15,284.15,1005,87,2,249,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2018-03-30 06:00:00+02:00, Barcelona,284.15,284.15,284.15,1004,87,2,249,0.0,0.0,0.0,20,801,clouds,few clouds,02n
