time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2016-02-13 22:00:00+01:00,412.0,0.0,0.0,2513.0,1025.0,304.0,0.0,0.0,0.0,,1393.0,1284.0,5514.0,0.0,3736.0,91.0,63.0,11.0,140.0,0.0,14879.0,0.0,,14964.0,29322.0,29343.0,14.0,23.07
2016-02-13 23:00:00+01:00,395.0,0.0,0.0,2524.0,1080.0,305.0,0.0,0.0,0.0,,2271.0,1252.0,4764.0,0.0,3734.0,91.0,62.0,11.0,138.0,0.0,14615.0,0.0,,14700.0,27358.0,27463.0,11.39,21.76
2016-02-14 00:00:00+01:00,383.0,0.0,0.0,2323.0,1083.0,284.0,0.0,0.0,0.0,,3026.0,1219.0,5209.0,0.0,3735.0,91.0,60.0,11.0,137.0,0.0,13521.0,0.0,,14003.0,25962.0,25752.0,5.0,19.02
2016-02-14 01:00:00+01:00,388.0,0.0,0.0,2138.0,982.0,274.0,0.0,0.0,0.0,,3421.0,1207.0,4653.0,0.0,3736.0,92.0,59.0,10.0,139.0,0.0,12938.0,1.0,,12870.0,24111.0,23696.0,4.0,18.03
2016-02-14 02:00:00+01:00,388.0,0.0,0.0,2073.0,966.0,246.0,0.0,0.0,0.0,,3458.0,1198.0,4192.0,0.0,3737.0,92.0,60.0,10.0,135.0,0.0,12124.0,2.0,,12234.0,22658.0,22421.0,2.3,13.53
2016-02-14 03:00:00+01:00,382.0,0.0,0.0,2246.0,1141.0,190.0,0.0,0.0,0.0,,3435.0,1112.0,4655.0,0.0,3733.0,91.0,60.0,10.0,116.0,0.0,10403.0,7.0,,10579.0,21933.0,21840.0,2.3,15.84
2016-02-14 04:00:00+01:00,388.0,0.0,0.0,2376.0,1136.0,189.0,0.0,0.0,0.0,,3243.0,1108.0,4505.0,0.0,3733.0,90.0,59.0,10.0,116.0,0.0,10005.0,10.0,,9676.0,21520.0,21535.0,2.3,15.24
2016-02-14 05:00:00+01:00,394.0,0.0,0.0,2289.0,1143.0,189.0,0.0,0.0,0.0,,3047.0,1106.0,4473.0,0.0,3733.0,91.0,58.0,10.0,117.0,0.0,9818.0,5.0,,10008.0,21558.0,21619.0,2.3,15.38
2016-02-14 06:00:00+01:00,394.0,0.0,0.0,2446.0,1162.0,187.0,0.0,0.0,0.0,,3003.0,1113.0,4591.0,0.0,3733.0,91.0,59.0,9.0,115.0,0.0,9892.0,2.0,,9850.0,21908.0,21933.0,2.3,14.73
2016-02-14 07:00:00+01:00,394.0,0.0,0.0,2453.0,1145.0,194.0,0.0,0.0,0.0,,2896.0,1101.0,4671.0,0.0,3736.0,91.0,60.0,10.0,115.0,0.0,10138.0,52.0,,10000.0,22411.0,22470.0,2.3,14.26
2016-02-14 08:00:00+01:00,401.0,0.0,0.0,2026.0,926.0,194.0,0.0,0.0,0.0,,2476.0,1116.0,4101.0,0.0,3735.0,91.0,62.0,134.0,118.0,0.0,10964.0,197.0,,10845.0,22700.0,22827.0,3.0,14.66
2016-02-14 09:00:00+01:00,401.0,0.0,0.0,2320.0,980.0,192.0,0.0,0.0,0.0,,2099.0,1044.0,4727.0,0.0,3736.0,91.0,57.0,687.0,116.0,0.0,11066.0,808.0,,11077.0,24752.0,24853.0,5.0,16.25
2016-02-14 10:00:00+01:00,372.0,0.0,0.0,2524.0,1044.0,166.0,0.0,0.0,0.0,,1514.0,935.0,4821.0,0.0,3738.0,91.0,56.0,1013.0,112.0,0.0,12070.0,1470.0,,12109.0,26701.0,26935.0,6.0,16.66
2016-02-14 11:00:00+01:00,349.0,0.0,0.0,2638.0,1084.0,174.0,0.0,0.0,0.0,,1071.0,959.0,5235.0,0.0,3740.0,91.0,60.0,1171.0,106.0,0.0,12087.0,1940.0,,12081.0,27720.0,27924.0,7.0,19.33
2016-02-14 12:00:00+01:00,368.0,0.0,0.0,2551.0,1149.0,195.0,0.0,0.0,0.0,,1097.0,1035.0,4716.0,0.0,3740.0,91.0,60.0,1517.0,122.0,0.0,12722.0,1828.0,,12248.0,27723.0,28085.0,6.0,16.82
2016-02-14 13:00:00+01:00,378.0,0.0,0.0,2535.0,1015.0,231.0,0.0,0.0,0.0,,1053.0,1158.0,4680.0,0.0,3737.0,92.0,62.0,1802.0,138.0,0.0,12949.0,1916.0,,13097.0,28166.0,28309.0,6.0,15.77
2016-02-14 14:00:00+01:00,386.0,0.0,0.0,2468.0,1059.0,243.0,0.0,0.0,0.0,,1281.0,1160.0,4440.0,0.0,3722.0,92.0,61.0,1787.0,134.0,0.0,13063.0,1771.0,,12949.0,28080.0,27930.0,6.0,16.51
2016-02-14 15:00:00+01:00,369.0,0.0,0.0,2401.0,1085.0,195.0,0.0,0.0,0.0,,1291.0,1156.0,4519.0,0.0,3731.0,91.0,60.0,1325.0,115.0,0.0,12365.0,1471.0,,12754.0,26653.0,26657.0,4.0,16.18
2016-02-14 16:00:00+01:00,375.0,0.0,0.0,2439.0,1106.0,187.0,0.0,0.0,0.0,,1263.0,1152.0,4765.0,0.0,3734.0,91.0,58.0,908.0,114.0,0.0,12371.0,1178.0,,12448.0,26056.0,26005.0,4.0,16.08
2016-02-14 17:00:00+01:00,369.0,0.0,0.0,2621.0,1144.0,189.0,0.0,0.0,0.0,,1214.0,1147.0,4884.0,0.0,3735.0,91.0,58.0,523.0,112.0,0.0,12152.0,686.0,,12287.0,25903.0,25970.0,4.0,16.48
2016-02-14 18:00:00+01:00,367.0,0.0,0.0,2432.0,1065.0,200.0,0.0,0.0,0.0,,883.0,1193.0,5238.0,0.0,3734.0,91.0,57.0,121.0,115.0,0.0,12611.0,210.0,,12347.0,26988.0,27360.0,6.0,18.84
2016-02-14 19:00:00+01:00,385.0,0.0,0.0,2573.0,1006.0,232.0,0.0,0.0,0.0,,832.0,1219.0,5780.0,0.0,3735.0,93.0,57.0,42.0,133.0,0.0,14503.0,6.0,,14210.0,29774.0,29871.0,13.0,24.23
2016-02-14 20:00:00+01:00,389.0,0.0,0.0,2740.0,1051.0,253.0,0.0,0.0,0.0,,677.0,1230.0,6636.0,0.0,3735.0,94.0,58.0,80.0,136.0,0.0,14785.0,2.0,,14964.0,30893.0,31361.0,17.0,28.56
2016-02-14 21:00:00+01:00,392.0,0.0,0.0,2587.0,1064.0,255.0,0.0,0.0,0.0,,657.0,1216.0,7349.0,0.0,3735.0,93.0,55.0,66.0,136.0,0.0,14599.0,0.0,,14439.0,31003.0,31528.0,17.5,27.68
2016-02-14 22:00:00+01:00,390.0,0.0,0.0,2640.0,1061.0,266.0,0.0,0.0,0.0,,678.0,1189.0,6599.0,0.0,3737.0,93.0,55.0,20.0,132.0,0.0,14534.0,6.0,,14637.0,29856.0,30638.0,16.0,25.52
2016-02-14 23:00:00+01:00,381.0,0.0,0.0,2659.0,1123.0,244.0,0.0,0.0,0.0,,1162.0,1169.0,5684.0,0.0,3737.0,93.0,55.0,20.0,132.0,0.0,13604.0,34.0,,13770.0,27698.0,28487.0,12.4,22.7
2016-02-15 00:00:00+01:00,375.0,0.0,0.0,2288.0,1108.0,194.0,0.0,0.0,0.0,,2448.0,1137.0,5440.0,0.0,3737.0,92.0,53.0,20.0,112.0,0.0,13052.0,19.0,,13184.0,25468.0,26449.0,12.4,28.38
2016-02-15 01:00:00+01:00,374.0,0.0,0.0,2259.0,1112.0,193.0,0.0,0.0,0.0,,2754.0,1138.0,4942.0,0.0,3737.0,92.0,51.0,20.0,111.0,0.0,12209.0,6.0,,12348.0,23659.0,24590.0,5.0,19.36
2016-02-15 02:00:00+01:00,373.0,0.0,0.0,2262.0,1150.0,185.0,0.0,0.0,0.0,,2853.0,1126.0,4393.0,0.0,3736.0,89.0,51.0,20.0,111.0,0.0,11799.0,2.0,,11992.0,22649.0,23457.0,4.9,16.28
2016-02-15 03:00:00+01:00,374.0,0.0,0.0,2171.0,1115.0,201.0,0.0,0.0,0.0,,2845.0,1115.0,4187.0,0.0,3735.0,92.0,52.0,20.0,118.0,0.0,11613.0,0.0,,11621.0,22323.0,22787.0,4.0,14.48
2016-02-15 04:00:00+01:00,373.0,0.0,0.0,2216.0,1091.0,244.0,0.0,0.0,0.0,,2889.0,1105.0,4065.0,0.0,3736.0,93.0,48.0,20.0,148.0,0.0,11542.0,1.0,,11558.0,22411.0,22636.0,4.0,14.01
2016-02-15 05:00:00+01:00,370.0,0.0,0.0,2247.0,1038.0,215.0,0.0,0.0,0.0,,2313.0,1102.0,3948.0,0.0,3734.0,93.0,49.0,20.0,136.0,0.0,11874.0,1.0,,11794.0,23264.0,23515.0,4.9,16.01
